id,question,A,B,C,D,answer
207,下列关于民事诉讼委托代理，说法正确的是()。,委托诉讼代理权于委托代理人死亡时消灭,解除委托诉讼代理自法院接致书面解除通知时生效,未成年人的父母可以成为委托诉讼代理人,授权书上写明“全权委托”意味着可以行使代为承认、变更和放弃诉讼请求,
208,下列关于企业合并实施一般性税务处理的说法，正确的是（）。,被合并企业的亏损可按比例在合并企业结转弥补,合并企业应按照账面净值确认被合并企业各项资产的计税基础,被合并企业股东应按清算进行所得税处理,合并企业应按照协商价格确认被合并企业各项负债的计税基础,
209,下列关于契税减免税优惠的说法，正确的是（）。,驻华使领馆外交人员承受土地、房屋权属的，免征契税,金融租赁公司通过售后回租承受承租人房屋土地权属的，免征契税,单位承受荒滩用于仓储设施开发的，免征契税,军事单位承受土地、房屋对外经营的免征契税,
210,下列关于税法与民法关系的说法中，错误的是（）。,税法调整手段具有综合性，民法调整手段较单一,税法与民法调整的都是财产关系和人身关系,税法中经常使用的居民概念借用了民法的概念,税法借用了民法的原则和规则,
211,下列关于税收法律关系特点的说法中，错误的是（）。,具有财产所有权或支配权单向转移的性质,主体的一方只能是国家,权利和义务关系具有不对等性,税收法律关系的变更以主体双方意思表示一致为要件,
212,下列关于特殊普通合伙企业的性质、法律责任承担的说法中，正确的是(),它是以专业知识和专业技能为客户提供有偿服务的专业机构性质的合伙企业,数个合伙人在执业过程中因重大过失造成合伙企业债务的，由全体合伙人承担无限连带责任,某一合伙人在执业活动中因故意造成合伙企业债务的，由全体合伙人承担无限连带责任,某一合伙人在执业活动中因故意造成合伙企业债务的，该合伙人承担无限责任，其他合伙人不承担责任,
213,下列关于外国企业常驻代表机构经费支出的税务处理方法，符合企业所得税相关规定的是（）。,以货币形式用于我国境内的公益救济性捐赠，发生的当期一次性作为经费支出,代表机构设立时发生的装修费用，在发生的当期一次性作为经费支出,代表机构搬迁发生的装修费用，在冲抵搬迁处置收入后分年抵减应纳税所得额,购置固定资产的支出，通过计提折旧分别计入相应各期经费支出,
214,下列关于稀土矿征收资源税的说法中，错误的是（）。,将自采原矿加工为精矿销售的，在销售时缴纳资源税,以自采未税原矿和外购已税原矿加工精矿，未分别核算的，一律视同以未税原矿加工精矿，计算缴纳资源税,将自采原矿加工的精矿用于抵债的，视同销售精矿缴纳资源税,以自采原矿加工精矿的，在原矿移送使用时缴纳资源税,
215,下列关于消费税计税价格的说法中，错误的是（）。,采用以旧换新方式销售金银首饰，应按实际收取的不含增值税的全部价款为计税依据,委托加工白酒，按照受托方同类消费品的销售价格计算纳税；没有同类消费品销售价格的，按照组成计税价格计算纳税,将自产的葡萄酒用于换取生产资料，按同类消费品的平均价格计算纳税,卷烟实际销售价格高于核定计税价格，按实际销售价格计税,
216,下列关于有限责任公司股权转让的说法中，正确的是(),有限责任公司的股东之间不得相互转让其全部或者部分股权,法院依照强制执行程序转让股东的股权时，应当通知公司及全体股东，其他股东在同等条件下有优先购买权,自然人股东死亡后，其合法继承人不可以继承其股东资格,股东向股东以外的人转让股权，依法应当经公司全部股东同意,
217,下列合同和凭证应当缴纳印花税的是()。,企业将财产赠给政府所书立的书据,未按期兑现的合同,企业与会计师事务所签订的审计合同,企业与主管部门签订的租赁承包合同,
218,下列合同中，属于双务、要式合同的是()。,建设工程合同,赠与合同,借用合同,委托合同,
219,下列合同中，属于印花税征税范围的是()。,供用电合同,融资租赁合同,人寿保险合同,法律咨询合同,
220,下列减免税中，属于税率式减免的是（）。,起征点,免征额,抵免税额,零税率,
221,下列民事法律事实中属于法律行为的是()。,乙中途遇到晕倒的陌生人，为其垫付医药费,丙因债务纠纷将戊打伤,甲将购物卡八折卖给同事,丁在海边游玩时捡拾贝壳,
222,下列民事主体中，属于特别法人的是(),村民委员会,有限合伙企业,特殊的普通合伙企业,个人独资企业,
223,下列纳税人可自行开具增值税专用发票的是（）。,月销售额超过10万元（或季销售额超过30万元）的物流铺助业小规模纳税人,月销售额超过10万元（或季销售额超过30万元）的鉴证咨询业小规模纳税人,月销售额超过10万元（或季销售额超过30万元）的房地产开发小规模纳税人,月销售额超过10万元（或季销售额超过30万元）的制造业小规模纳税人,
224,下列企业，属于我国企业所得税居民企业的是（）。,依照日本法律成立且实际管理机构在日本，但在中国境内从事装配工程作业的企业,依照美国法律成立且实际管理机构在美国，但在中国境内设立营业场所的企业,依照中国香港地区法律成立但实际管理机构在大陆的企业,依照中国台湾地区法律成立且实际管理机构在台湾的企业,
225,下列情形中，企业应履行代收代缴税款义务的是（）。,企业向员工交付工资,企业受托加工应税消费品,企业向境外支付特许权使用费,联合企业收购未税矿产品,
226,下列情形中，应由付款方向收款方开具发票的是（）。,企业发生销售货物退回,企业销售免税商品,食品加工厂向农民个人收购其自产农产品,加油站发售加油卡,
227,下列情形中应征收契税的是（）。,以自有房产作股投入本人经营的独资企业,非债权人承受破产企业土地和房屋权属,有限责任公司整体改建为股份有限公司，改建后的公司承受原企业的土地和房屋权属,国有控股公司以部分资产组建新公司，该国有控股公司占新公司股份90%.新公司承受该国有控股公司的土地和房屋权属,
228,下列事项应按照“利息、股息、红利所得”缴纳个人所得税的是（）。,出租汽车经营单位将出租车所有权转移给驾驶员的，出租车驾驶员从事客货运营取得的收入,员工因拥有股权而参与企业税后利润分配取得的所得,单位为职工支付的超过规定标准的基本养老保险,非本单位报纸、杂志的专业人员在本单位的报刊、杂志上发表作品取得的所得,
229,下列适用企业所得税研究开发费用加计扣除政策的行业是（）,烟草制造业,新能源汽车制造业,房地产业,娱乐业,
230,下列收入中，不征收增值税的是（）,被保险人获得保险赔付,销售代销货物取得收入,电力公司向发电企业收取的过网费,销售机器设备同时提供安装服务取得安装费,
231,下列税率中最能体现税收负担纵向公平的税率形式是（）。,行业比例税率,超额累进税率,地区差别比例税率,定额税率,
232,下列税种实行多次课征制的是（）。,个人所得税,车辆购置税,企业所得税,增值税,
233,下列说法中，符合契税纳税义务发生时间规定的是（）。,纳税人接收土地、房屋的当天,纳税人支付土地、房屋款项的当天,纳税人办理土地、房屋权属证书的当天,纳税人签订土地、房屋权属转移合同的当天,
234,下列所得，可享受企业所得税减半征收优惠的是（）。,种植油料作物的所得,种植豆类作物的所得,种植棉类作物的所得,种植香料作物的所得,
235,下列所得，实际适用10%的企业所得税税率的是（）。,居民企业来自于境外的所得,小型企业来自于境内的所得,高新技术企业来自于境内的所得,在中国境内未设立经营机构的非居民企业来自于境内的股息所得,
236,下列所有权取得方式中，属于继受取得的是()。,先占,添附,赠与,建造,
237,下列污染物中，不属于环境保护税征税对象的是（）,大气污染物,噪声污染,固体废物,光污染,
238,下列物品属于资源税征税范围的是（）。,石脑油,大理石,固体碱,煤焦油,
239,下列物权变动中，以登记作为对抗要件的是(),设立建设用地使用权,以正在建设的建筑物设定抵押权,转让汽车所有权,以土地承包经营权设定抵押权,
240,下列项目不予列入工资薪金所得征收个人所得税的是()。,年终加薪,劳动分红,托儿补助费,全勤资金,
241,下列项目在计算个体工商户的个人所得税应纳税所得额时，可以在税前扣除的是（）。,税款的滞纳金,被没收的财物损失,行政罚款支出,生产过程中耗费的原料成本,
242,下列项目在企业所得税纳税调整项目调整中可能出现纳税调减的是（）。,税收滞纳金,捐赠支出,业务招待费支出,佣金和手续费支出,
243,下列消费品，属于消费税征税范围的是（）。,大客车,洗发水,合成宝石首饰,轮胎,
244,下列选项所涉及的证照全部应缴纳印花税的是（）,房屋产权证、工商营业执照、税务登记证、营运许可证,商标注册证、卫生许可证、土地使用证、营运许可证,房屋产权证、工商营业执照、商标注册证、专利证、土地使用证,土地使用证、专利证、特殊行业经营许可证、房屋产权证,
245,下列选项中，属于税基式减免的是()。,全部免征,减半征收,零税率,免征额,
246,下列业务属于在我国境内发生增值税应税行为的是（）。,英国会展单位在我国境内为境内某单位提供会议展览服务,境外企业在巴基斯坦为我国境内单位提供工程勘察勘探服务,我国境内单位转让在德国境内的不动产,新西兰汽车租赁公司向我国境内企业出租汽车，供其在新西兰考察中使用,
247,下列业务中免征增值税的是（）。,残疾人福利企业销售自产产品,民办职业培训机构的培训业务,残疾人福利机构提供的育养服务,单位销售自建住房,
248,下列油类产品中，应征收资源税的是（）。,天然原油,汽油,机油,人造石油,
249,下列有关各项税金会计核算的说法，正确的是()。,企业调整增加以前年度利润或减少以前年度亏损，贷记“以前年度损益调整”科目,企业收到出口退回的增值税时，应按实际收到的金额，借记“银行存款”，贷记“营业税金及附加”,企业根据所得税费用会计准则确认的应纳税暂时性差异对所得税的影响通过“递延所得税资产”科目进行核算,企业在资产负债表日至财务报告批准报出日之间发生的需要调整报告年度损益的事项，直接通过“利润分配——未分配利润”科目进行核算,
250,下列占用耕地的行为，不征收耕地占用税的是（）。,农田水利设施占用耕地,医院内职工住房占用耕地,城区内机动车道占用耕地,专用铁路和铁路专用线占用耕地,
251,下列支出可以在企业所得税税前扣除的是（）。,子公司支付给母公司的管理费用,企业内设营业机构之间支付的租金,银行企业内设营业机构之间支付的利息,企业内设营业机构之间支付的特许权使用费,
252,现行消费税规定，已核定最低计税价格的白酒，税务机关可重新核定最低计税价格的情形是指销售单位对外销售价格持续上涨或下降时间达到3个月以上，累计上涨或下降幅度在（）以上。,0.2,0.15,0.1,0.05,
253,小规模纳税人下列应税行为适用3%征收率的是（）。,跨县（市）提供建筑服务,销售自建的不动产,提供劳务派遣服务并选择差额计税方法,出租其取得的不动产,
254,"行政处罚的追究时效以违法行为发生之日起计算，违法行为有连续或者继续状态的,从行为终了之日起计算。下列关于连续状态的说法中，正确的是()",连续状态是指行为人基于不同的违法故意，连续实施数个独立的行政违法行为,连续状态是指行为人基于同一个违法故意，连续实施数个独立的不同种类行政违法行为,连续状态是指行为人基于同一个违法故意，连续实施数个独立的同一种类行政违法行为,连续状态是指行为人基于不同的违法故意，连续实施数个不同种类的行政违法行为,
255,一般纳税人销售自行开发生产软件产品的增值税优惠政策的是（）。,即征即退,先征后退,减半征收,先征后退,
256,"一人有限责任公司是有限责任公司的特殊形式，下列关于一人有限责任公司设立的说法中,正确的是()",一人有限责任公司只能由一个自然人出资设立,一个自然人可以出资设立多个一人有限责任公司,合伙企业可以出资设立一人有限责任公司,一个法人可以出资设立多个一人有限责任公司,
257,依据企业所得税的相关规定，房地产企业开发产品的成本计量与核算的方法是（）。,制造成本法,标准成本法,作业成本法,实际成本法,
258,依据企业所得税的相关规定，企业发生的下列资产损失，应采取清单申报方式向税务机关申报扣除的是（）。,债务人死亡或者依法被宣告失踪造成的损失,固定资产超过使用年限正常报废清理的损失,因自然灾害等不可抗力导致无法收回的损失,与债务人达成债务重组协议无法追债的损失,
259,依据企业所得税的相关规定，下列关于销售货物收入确认时间的说法，错误的是（）。,销售商品采取托收承付方式的，在办妥托收手续时确认收入,销售商品采取预收货款方式的，在收到预收货款时确认收入,销售商品需要简单安装和检验的，可在发出商品时确认收入,销售商品采取支付手续费方式委托代销的，在收到代销清单时确认收入,
260,依据企业所得税的相关规定，销售货物所得来源地的判定标准是（）。,销售货物的目的地,销售货物的企业所在地,销售货物的起运地,交易活动的发生地,
261,依据税法规定，计算个体工商户的生产、经营所得，以每一纳税年度的收入总额减除（）、税金、其他支出以及以前年度亏损后的余额，为应纳税所得额。,成本、费用、损失和多种非广告性赞助支出,成本、费用、损失和罚款,成本、费用和损失,成本、费用,
262,以个体工商户为业主缴纳的补充养老保险、补充医疗保险，计算应纳税所得额时（）。,不允许税前扣除,按实际缴纳数额扣除,按当地上年度社会平均工资的3倍为计算基础，分别在5%标准内的部分据实扣除,按省级人民政府规定的计算基数5%标准内的部分据实扣除,
263,以下关于股票期权个人所得税的有关规定的表述中，正确的是（）。,员工接受实施股票期权计划企业授予的股票期权时，除另有规定外，一般不征收个人所得税,员工在行权日之前将股票期权转让的，以股票期权的转让净收入，按财产转让所得缴纳个人所得税,普通员工行权时，从企业取得股票的实际购买价低于购买日公平市场价的差额，与当月工资薪金合并，缴纳个人所得税,员工将行权后的无论是境内上市还是境外上市公司的股票转让，均免征个人所得税,
264,以下属于应征收环境保护税的项目是（）。,商业噪声,工业噪声,服务业噪声,生活噪声,
265,在计算个人所得税时，下列各项中不符合个人独资企业和合伙企业有关规定的是()。,企业计提的各种准备金不得税前扣除,投资者的工资不得在税前扣除,企业发生的与生产经营有关的业务招待费，在其当年销售（营业）收入的5‰以内据实扣除,企业实际发生的合理的工资薪金支出，允许据实税前扣除,
266,在破产程序中，债权人会议未能依法通过管理人的财产分配方案时，由人民法院裁定。根据《企业破产法》的规定，有权对该裁定提出复议的债权人是()。,占全部债权总额1／2以上的债权人,占无财产担保债权总额1/2以上的债权人,占全部债权人人数1/2以上的债权人,占全部债权人人数2/3以上的债权人,
267,在税务行政复议中，不可达成和解与调解的情形的是()。,行政处罚,行政审批,行政赔偿,行政奖励,
268,在土地增值税清算时，房地产开发企业发生利息支出不能提供金融机构贷款证明的，其允许扣除的房地产开发费用是（）。,房地产开发成本X5%以内,取得土地使用权所支付的金额X10%以内,（取得土地使用权支付的金额+房地产开发成本）X10%以内,（取得土地使用权支付的金额+房地产开发成本）X5%以内,
269,在我国境内未设立机构、场所的境外某企业，2017年投资中国某居民企业债券，2018年取得不含税利息收入200万元，延期支付利息的不含税违约金10万元，债券转让所得20万元，假设利息所得的协定税率为7%，上述利息所得在我国应缴纳所得税（）万元。,14,16.1,15.4,14.7,
270,在刑事诉讼的不同阶段，辩护律师提供法律服务的内容是不同的。辩护律师可以向犯罪嫌疑人、被告人核实证据的时间起点是()。,自侦查机关第一次讯问之日起,自被依法采取强制措施之日起,自案件被移送审查起诉之日起,自提起公诉之日起,
271,增值税一般纳税人采取简易计税方法，计提应纳增值税时，应计入（）贷方。,应交税费——应交增值税（销项税额）,应交税费——简易计税,应交税费——未交增值税,应交税费——应交增值税(转出未交增值税),
272,增值税一般纳税人购进的下列服务中，进项税额不得从销项税额中抵扣的是（）,咨询服务,信息技术服务,货物运输服务,娱乐服务,
273,债务人将债务全部或部分转移给第三人的，根据《合同法》的规定，正确的做法是(),口头通知债权人即可,书面通知债权人即可,应当经债权人同意,必须经债权人书面同意,
274,张某2019年1月起承包某服装厂，依据承包协议，服装厂工商登记更改为个体工商户。2019年张某经营的服装厂共取得收入50万元，发生成本、费用、税金等相关支出43万元（其中包括个体工商户业主工资每月5000元）。2019年张某应缴纳个人所得税（）元。（假设张某当年未取得综合所得）,4850,5500,6500,6650,
275,赵某2018年1月31日将自有住房出租，当月交付使用，每月收入不含税租金5000元，赵某2018年应缴纳房产税（）元。,2200,2400,6600,7200,
276,赵某拥有三套房产，一套供自己和家人居住；另一套于2014年7月1日出租给王某居住，每月租金收入1200元；还有一套于9月1日出租给李某用于生产经营，每月租金5000元。2014年赵某应缴纳房产税（）元。,1088,1664,2688,3264,
277,中国公民张某由一中资企业于2014年10月派往国内一外商投资企业工作，派遣单位和雇佣单位每月分别支付其工资1000元和8000元，则张某当月自行申报时应当补缴的个人所得税税额为（）元。,475,75,170,625,
278,中国公民张某有一件拍卖品经文物部门认定是海外回流文物，财产原值凭证金额栏没有填写，转让收入额为15万元，应缴纳个人所得税（）元。,30000,0,3000,15000,
279,转让新建房计算土地增值税时，可以作为与转让房地产有关的税金扣除的是（）。,契税,城镇土地使用税,城市维护建设税,增值税,
