id,question,A,B,C,D,answer
78,七日年化,七日年化收益率是将货币基金过去七天的每万份产品净收益相乘，再折合得到的年收益率。它可以准确预测该基金未来的收益水平，也代表实际的年收益水平。,七日年化收益率是将货币基金过去七天的每万份产品净收益加总，再折合得到的年收益率。它可以准确预测该基金未来的收益水平，并代表实际的年收益水平。,全称“七日年化收益率”，将货币基金过去七天的每万份产品净收益加总，再折合得到的年收益率。只能体现该只基金过去七天的收益水平，不代表未来收益水平，也不代表实际年收益水平。,七日年化收益率是将货币基金过去七天的每万份产品净收益加总，再折合得到的年收益率。只能体现该只基金过去七天的损失水平，不代表未来收益水平，也不代表实际年收益水平。,
79,价值型基金,以“股指期货、短期国债等”为投资对象、追求高收益的基金。价值型基金不坚持价值投资、长期投资的理念，一般短期持有高风险高收益的金融产品，因此相比成长型基金，风险更高。,以“大盘次新股、股权资本等”为投资对象、追求高收益的基金。价值型基金不拘泥于价值投资、长期投资的理念，一般短期持有潜力股、现金流波动大的公司股票，因此相比成长型基金，风险更高。,以“小盘科技股、高风险债券等”为投资对象、追求高收益的基金。成长型基金遵循成长投资、短期投机的理念，一般短期持有快速增长、现金流波动大的公司股票，因此相比价值型基金，风险更高。,以“大盘蓝筹股、债券等”为投资对象、追求稳健收益的基金。价值型基金遵循价值投资、长期投资的理念，一般长期持有发展成熟稳定、现金流波动小的公司股票，因此相比成长型基金，风险更低。,
80,击败基准概率（日）,数值越大越差 统计所选区间内，基金收益率无法打败沪深300的概率。数值越大越差，表示基金收益能力越弱。,数值越小越好 统计所选区间内，基金收益率打败沪深300的概率。数值越小越好，表示基金收益能力越强。,数值越大越好 统计所选区间内，基金收益率打败沪深300的概率。数值越大越好，表示基金收益能力越强。,数值越小越差 统计所选区间内，基金收益率无法打败沪深300的概率。数值越小越差，表示基金收益能力越弱。,
81,前10大重仓股占比,数值越低，说明基金持股越集中，反之则持股越分散。衡量基金前10大重仓股占总持仓的比例。持股集中度有好坏之分，一般而言，持股集中度越低，基金涨跌弹性越大。 。,数值越低，说明基金持股越分散，反之则持股越集中。衡量基金前10大重仓股占总持仓的比例。持股集中度无好坏之分，一般而言，持股集中度越低，基金涨跌弹性越大。 。,数值越高，说明基金持股越分散，反之则持股越集中。衡量基金前10大重仓股占总持仓的比例。持股集中度无好坏之分，一般而言，持股集中度越高，基金涨跌弹性越小。,数值越高，说明基金持股越集中，反之则持股越分散。 衡量基金前10大重仓股占总持仓的比例。持股集中度无好坏之分，一般而言，持股集中度越高，基金涨跌弹性越大越大。,
82,国债,国债是指为筹集个人投资资金而发行的一种债券，债券的发行主体是个人，具有较低信用和较高投资风险，被公认为是相对不安全的投资工具。,国债是一种由地方政府发行的债券，用于筹集财政资金。地方政府发行的债券信用较低，投资风险较高，被认为是相对不安全的投资工具。,国债是一种由地方政府为筹集财政资金而发行的债券，其发行主体与民间债券相同，信用较低，被公认为相对不安全的投资工具。,又叫“国家公债”，是中央政府为筹集财政资金而发行的一种政府债券。国债的发行主体是国家，因此具有最高信用，被公认为是最安全的投资工具。按债券形式，国债分为凭证式国债、无记名实物国债和记账式国债。,
83,基金拆分,在持有的基金总资产不变的情况下，拆分基金单位净值，让净值减小，份额增加。比如你持有3万元的某基金，基金净值是3元，共1万份。拆分后，3万元总资产不变，净值减小为1.5元，持有份额变成2万份。,在持有的基金总资产不变的情况下，拆分基金单位净值，让净值减小，份额减少。比如你持有3万元的某基金，基金净值是3元，共1万份。拆分后，3万元总资产不变，净值减小为0.5元，持有份额变成6万份。,在持有的基金总资产不变的情况下，拆分基金单位净值，让净值增加，份额减少。比如你持有3万元的某基金，基金净值是3元，共1万份。拆分后，3万元总资产不变，净值增加为4元，持有份额变成7500份。,在持有的基金总资产不变的情况下，合并基金单位净值，让净值增加，份额减少。比如你持有3万元的某基金，基金净值是3元，共1万份。合并后，3万元总资产不变，净值增加为6元，持有份额变成5000份。,
84,基金转换,把持有的某只基金的份额直接转换成另一只基金的份额，一般需要先赎回再重新申购。此外，转换通常不需要满足以下条件：1.不一定同属一家基金公司、在同一销售机构销售；2.可以是封闭式基金或者处于不可交易状态；3.收费模式可以不匹配。,把持有的某只基金的份额直接转换成另一只基金的份额，一般不需要先赎回再重新申购。并且转换通常不需要满足以下条件：1.可以不同属一家基金公司、在不同销售机构销售；2.可以是封闭式基金或者处于不可交易状态；3.收费模式可以不匹配。,把持有的某只基金的份额直接转换成另一只基金的份额，一般不需要先赎回再重新申购。但转换通常需要满足几个条件：1.同属一家基金公司、在同一销售机构销售；2.都为开放式基金，且处于可交易状态；3.收费模式相匹配。,转换持有的某只基金的份额直接转换成另一只基金的份额，一般需要先赎回再重新申购。但转换通常不需要满足以下条件：1.不一定同属一家基金公司、在同一销售机构销售；2.可以是封闭式基金或者处于不可交易状态；3.收费模式可以不匹配。,
85,基金销售支付机构,主要办理基金销售的支付结算业务，并未确保结算资金安全、及时划付。截至2022年7月，证监会并未批准为公募基金提供结算服务的第三方支付机构，如支付宝、银联电子等皆未获准。,主要办理基金销售的支付结算业务，确保结算资金安全、及时划付。截至2022年7月，证监会批准的、为公募基金提供结算服务的第三方支付机构仅有40家，如支付宝、银联电子等。,主要办理基金销售的支付结算业务，无法确保结算资金安全、及时划付。截至2022年7月，证监会批准的、为公募基金提供结算服务的第三方支付机构仅有20家，如支付宝、银联电子等。,主要办理基金销售的支付结算业务，不保证结算资金安全、及时划付。截至2022年7月，证监会未批准的、为公募基金提供结算服务的第三方支付机构有40家，如支付宝、银联电子等仅是其中之一。,
86,封闭式基金,基金规模在发行前已确定，在发行完毕后的规定期限内基金规模固定不变的基金。封闭期内投资者不能向发行机构买卖基金份额，但可通过场内交易。,基金规模在发行前并未确定，只会在发行完毕后的规定期限内基金规模固定不变。封闭期内投资者可以随时向发行机构买卖基金份额，但不可以通过场内交易。,基金规模在发行前已确定，在发行完毕后的规定期限内基金规模可能会发生变化的基金。封闭期内投资者不能向发行机构买卖基金份额，也无法通过场内交易进行买卖。,基金规模在发行前已确定，在发行完毕后的规定期限内基金规模将会逐步缩小的基金。封闭期内投资者可以向发行机构买卖基金份额，但不可以通过场内交易进行买卖。,
87,恒生指数,由恒生指数有限公司编制，其样本股挑选了深圳证券交易所主板中市值最大、最具代表性的上市公司股票。截至2022年9月，恒生指数的成份股增至73只，是反映深圳股市价格变化趋势最有影响的一种指数。,由恒生指数有限公司编制，其样本股挑选了新加坡交易所主板中市值最大、最具代表性的上市公司股票。截至2022年9月，恒生指数的成份股增至73只，是反映新加坡股市价格变化趋势最有影响的一种指数。,由恒生指数有限公司编制，其样本股挑选了香港联合交易所主板中市值最大、最具代表性的上市公司股票。截至2022年9月，恒生指数的成份股增至73只，是反映香港股市价格变化趋势最有影响的一种指数。,由恒生指数有限公司编制，其样本股挑选了上海证券交易所主板中市值最大、最具代表性的上市公司股票。截至2022年9月，恒生指数的成份股增至73只，是反映上海股市价格变化趋势最有影响的一种指数。,
88,恒生科技,1、板块简介：投资于从香港交易所主板上市的大中华公司股票的科技企业。 2、板块特色： 覆盖网络金融科技、电子商贸、半导体、生活服务或智能化等目前关注度较高的科技主题领域，聚焦港股上市的大中华地区新经济板块公司，对于中国经济转型发展与产业升级方向具备较强代表性。,板块简介：投资于从香港交易所主板上市的大中华公司股票的科技企业。其实这个板块并不只是投资科技企业，还包括投资其他行业的公司股票，比如制造业、零售业等。这个板块的目标并非只聚焦港股上市公司，还包括其他地区的新兴公司。它可能代表的并不一定是中国经济转型发展与产业升级方向。,板块简介：投资于从香港交易所主板上市的大中华公司股票的科技企业。但其实该板块并不仅仅是投资科技企业，还包括投资非科技行业的公司股票，比如房地产、能源等。这个板块不仅关注科技主题领域，还涉及传统行业的代表性公司。,板块简介：投资于从香港交易所主板上市的大中华公司股票的科技企业。实际上这个板块的投资领域非常广泛，不仅仅限于大中华地区的公司股票，还包括其他地区的科技企业股票。这个板块主要关注未来潜力巨大的公司，并未必代表中国经济转型发展与产业升级方向。,
89,持有6月超赛道概率,数值越大越好，表示基金跑赢赛道的概率越高。统计所选区间内，任意时点买入该基金并持有6个月，收益率跑输赛道基准指数的概率很高。,数值越大越好，表示基金跑赢赛道的概率越高。统计所选区间内，任意时点买入该基金并持有6个月，收益率无法超过赛道基准指数的概率很高。,数值越小越好，表示基金跑赢赛道的概率越高。统计所选区间内，任意时点买入该基金并持有6个月，收益率跑赢赛道基准指数的概率很低。,数值越大越好，表示基金跑赢赛道的概率越高。 统计所选区间内，任意时点买入该基金并持有6个月，收益率跑赢赛道基准指数的概率。 通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越赛道收益的可能性。,
90,持股市值,数值越高，说明基金持仓个股市值越低，反之则持仓个股市值越高。 衡量基金持仓个股，加权平均的市值情况。持股市值无好坏之分，一般而言持股市值越大，当大盘股上涨时基金表现不占优；持股风格越小，当小盘股上涨时基金表现不占优。 取基金最近1期半年报或年报公布的数据，用所有持仓个股定期报告日的日度行情总市值，按净资产占比进行加权平均计算。,数值越低，说明基金持仓个股市值越低，反之则持仓个股市值越高。 衡量基金持仓个股，加权平均的市值情况。持股市值有好坏之分，一般而言持股市值越小，当大盘股上涨时基金表现占优；持股风格越小，当小盘股上涨时基金表现占优。 取基金最近1期半年报或年报公布的数据，用所有持仓个股定期报告日的日度行情总市值，按净资产占比进行加权平均计算。,数值越高，说明基金持仓个股市值越高，反之则持仓个股市值越低。 衡量基金持仓个股，加权平均的市值情况。持股市值无好坏之分，一般而言持股市值越大，当大盘股上涨时基金表现占优；持股风格越小，当小盘股上涨时基金表现占优。 取基金最近1期半年报或年报公布的数据，用所有持仓个股定期报告日的日度行情总市值，按净资产占比进行加权平均计算。,数值越低，说明基金持仓个股市值越高，反之则持仓个股市值越低。 衡量基金持仓个股，加权平均的市值情况。持股市值有好坏之分，一般而言持股市值越小，当大盘股上涨时基金表现占优；持股风格越大，当小盘股上涨时基金表现占优。 取基金最近1期半年报或年报公布的数据，用所有持仓个股定期报告日的日度行情总市值，按净资产占比进行加权平均计算。,
91,换手率,数值越低，说明基金经理调仓频率越低，反之则调仓频率越高。 衡量基金调整持仓个股的频繁程度。调仓频率无好坏之分，一般而言调仓频率越低说明对市场的反应越迟钝，但调仓不一定能带来正向收益，也有可能导致业绩变差。,数值越高，说明基金经理调仓频率越低，反之则调仓频率越低。 衡量基金调整持仓个股的频繁程度。调仓频率无好坏之分，一般而言调仓频率越高说明对市场的反应越迟钝，但调仓不一定能带来正向收益，也有可能导致业绩变差。,数值越高，说明基金经理调仓频率越高，反之则调仓频率越低。 衡量基金调整持仓个股的频繁程度。调仓频率无好坏之分，一般而言调仓频率越高说明对市场的反应越灵敏，但调仓不一定能带来正向收益，也有可能导致业绩变差。,数值越高，说明基金经理调仓频率越低，反之则调仓频率越高。 衡量基金调整持仓个股的频繁程度。调仓频率无好坏之分，一般而言调仓频率越低说明对市场的反应越灵敏，但调仓不一定能带来正向收益，也有可能导致业绩变差。,
92,最长连续上涨月数,统计所选区间内，基金月收益率连续为负的月数。数值越大越好，表示基金收益稳定性越弱。,统计所选区间内，基金月收益率连续为正的月数。数值越大越好，表示基金收益稳定性越强。,统计所选区间内，基金月收益率连续为正的月数。数值越小越好，表示基金收益稳定性越强。,统计所选区间内，基金月收益率连续为负的月数。数值越小越好，表示基金收益稳定性越强。,
93,标普信息技术,板块简介：主要投资于石油行业的公司，旨在综合反映美股石油行业的整体表现。,板块简介：主要投资于农业科技板块的公司，旨在综合反映美股农业科技行业的整体表现。,1、板块简介：主要投资于信息科技板块的公司，旨在综合反映美股信息科技行业的整体表现。 2、板块特色： 1）涵盖美国主要信息科技板块的公司，含苹果、微软、英伟达等全球领先的信息技术公司。 2）是投资者参与美股信息科技行业投资机遇的重要工具。,板块简介：主要投资于零售业的公司，旨在综合反映美股零售行业的整体表现。,
94,沪深300,沪深300指数是由中证指数有限公司编制的，但样本股票的挑选并没有考虑规模、流动性和代表性。所以，沪深300指数不能准确地反映市场的整体走势，不能作为投资参考。,由中证指数有限公司编制，其样本股挑选了沪深证券市场中规模大、流动性好、最具代表性的300只优质股票。沪深300指数是反映沪深两个市场整体走势的“晴雨表”。,沪深300指数是由中证指数有限公司编制的，其样本股是通过随机挑选的，并没有严格按照规模、流动性和代表性进行筛选。因此，沪深300指数并不真实地反映了沪深两个市场的整体走势。,沪深300指数是由中证指数有限公司编制的，但其样本股票只挑选了少数的优质股票，没有全面反映市场的情况。因此，沪深300指数并不能准确地代表沪深两个市场的整体走势，投资者需要注意。,
95,港股互联网,1、板块简介：投资于香港恒生互联网科技行业，反映在香港上市、主要经营信息科技业务证券的整体表现。 2、板块特色： 1）板块对应成分股市值大，包含腾讯、阿里巴巴、快手、网易、京东、美团、百度、哔哩哔哩等互联网公司。 2）具有波动更大、业绩弹性强的特点，是投资者参与中概互联网行业的投资机会的重要工具。,板块并不关注香港恒生互联网科技行业，而是主要投资于传统制造业和能源行业。,板块对应成分股市值小，没有包含腾讯、阿里巴巴、快手、网易、京东、美团、百度、哔哩哔哩等互联网公司。,板块对应成分股市值大，但包含的主要是银行和保险等传统金融行业的公司，没有涉及任何互联网公司。,
96,盈利概率（日）,统计所选区间内，基金收益率为负的概率越大越好。数值越大越好，表示基金收益不稳定。,统计所选区间内，基金收益率为正的概率越小越好。数值越小越好，表示基金收益稳定性越强。,数值越大越好 统计所选区间内，基金收益率为正的概率。数值越大越好，表示基金收益稳定性越强。,收益率越小越好，表示基金收益稳定性越强。,
97,白马股,指信息保密不透明、长期业绩差、回报率低、没有投资价值的股票，不适合投资和持有，但企业规模可能大于蓝筹股。业绩不佳的小盘股、行业飞蛾股，成长性较差的低质新股，都有可能成为白马股。,指信息公开透明、长期业绩好、回报率高、有较高投资价值的股票，适合价值投资和长期投资，但企业规模可能不如蓝筹股。业绩良好的大盘股、行业龙头股，成长性较好的优质新股，都有可能成为白马股。,指信息公开透明、长期业绩差、回报率低、有较低投资价值的股票，适合价值投资和长期投资，但企业规模可能不够蓝筹股。业绩不佳的小盘股、行业末流股，成长性较差的低质新股，都有可能成为白马股。,指信息公开不透明、长期业绩差、回报率低、没有投资价值的股票，适合短期投机和没有长远眼光的投资者。企业规模可能远远不及蓝筹股。业绩不佳的小盘股、行业末流股，成长性较差的低质新股，都有可能成为白马股。,
98,窄基,窄基指数现在被用来指代不跟踪特定行业或主题的广泛指数基金。窄基指数不再偏向特定行业，而是更加全面。举例来说，医药行业指数不再属于窄基指数。窄基指数基金则是追踪这种全面指数的基金。,窄基指数不再指窄基指数基金，而是指广泛涵盖多个行业或主题的宽基指数基金。窄基指数追踪的是特定行业或主题，偏向性较轻，例如综合指数。我们常说的窄基指的是追踪窄基指数的基金。,以前指“窄基指数”，现在通常指“窄基指数基金”。窄基指数往往跟踪某一特定行业或主题，偏向性较重，如医药行业指数就是窄基指数。而追踪窄基指数的基金，就是我们常说的窄基。,“窄基指数”现在通常指“宽基指数基金”。窄基指数往往跟踪多个行业或主题，偏向性较轻，如综合指数就是窄基指数。而追踪窄基指数的基金，就是我们常说的窄基。,
99,绩优股,指业绩优良且比较稳定的企业股票。在我国，衡量绩优股的主要指标是每股税后利润和净资产收益率。,指业绩不佳且比较不稳定的企业股票。在我国，衡量绩优股的主要指标是每股亏损和净资产亏损率。,指业绩不错但波动较大的企业股票。在我国，衡量绩优股的主要指标是每股税前利润和净资产收益率。,指业绩不稳定且比较差的企业股票。在我国，衡量绩优股的主要指标是每股亏损和净资产亏损率。,
100,蓝筹股,指某一行业中处于不重要支配地位、业绩糟糕、长期不稳定增长、红利较低的大企业股票。无论所属的行业是否不景气，蓝筹股企业都没有稳定的赚钱能力。,指某一行业中处于次要支配地位、业绩糟糕、长期不稳定增长、红利较低的小企业股票。无论所属的行业是否景气，蓝筹股企业都没有稳定的赚钱能力。,指某一行业中处于重要支配地位、业绩优良、长期稳定增长、红利优厚的大企业股票。无论所属的行业是否景气，蓝筹股企业都有稳定的赚钱能力。,指某一行业中处于次要支配地位、业绩糟糕、长期不稳定增长、红利较低的大企业股票。无论所属的行业是否不景气，蓝筹股企业都没有稳定的赚钱能力。,
101,货币基金,主要投资长期货币工具的基金，如长期国债、银行存款、央行票据，具有活期不便利、定期无收益等特点，被称为“高风险投资产品”。我们平时买的余额宝并不属于货币基金。,货币基金主要投资长期货币工具，如长期国债、银行存款、央行票据，具有固定期限和较高的风险，有“高收益投资产品”之称。我们平时买的余额宝并不是一种货币基金。,主要投资非货币工具的基金，如股票、债券、期货等，具有活期便利、高收益等特点，不被称为“准储蓄产品”。我们平时买的余额宝并不是一种货币基金。,主要投资短期货币工具（如短期国债、银行存款、央行票据）的基金，具有活期便利、定期收益等特点，有“准储蓄产品”之称。我们平时买的余额宝就是一种货币基金。需要注意的是，即使为低风险的货币基金，也不能保本保收益。,
102,银行理财,商业银行从不发行自己的理财产品，只提供基金的销售服务。这些基金由银行管理人员负责设计和发行，风险较低。,商业银行发行的理财产品与基金不同，主要以投资房地产为主，风险较高。这些产品由银行和基金管理人员共同发行。,一般指商业银行自己开发设计并发行的理财产品，以固收产品为主，风险较低。和基金不同，基金由基金管理人发行，但银行理财产品由银行发行。,商业银行通常不开发设计和发行自己的理财产品，而是委托基金管理人来发行。这些理财产品通常以股权投资为主，风险较高。,
103,A股,"人民币普通股票""指的是在中国境外注册并在中国境内上市的公司所发行的股票，投资者主要以国外投资机构、组织或个人为主。我们平时在谈论A股时，主要指中国境外的股票。",即“人民币普通股票”，是在中国境内注册、并在中国境内上市的公司所发行的股票，投资者主要以中国境内的投资机构、组织或个人为主。我们平时在谈论A股时，主要指中国大陆的股票。,"人民币普通股票""是在中国境内注册、并在中国境内上市的公司所发行的股票，投资者主要以国外投资机构、组织或个人为主。我们平时在谈论A股时，主要指中国境外的股票。此外，A股还包括中国境外的公司发行的股票。","人民币普通股票""是在中国境内注册、并在中国境外上市的公司所发行的股票，投资者主要以国外投资机构、组织或个人为主。我们平时在谈论A股时，主要指中国境外的股票。",
104,QDII基金,QDII基金是由不具备相关资质的机构运行的，投资对象仅限于境外股票和债券。QDII中文名是“不合格境内机构投资者”。由于涉及境外投资，QDII基金的汇率风险可以忽略不计，并且赎回周期非常短。,QDII基金投资对象的范围不仅仅包括境外股票、债券，还包括境外房地产和大宗商品以外的资产。因为是境外投资，QDII基金不存在汇率风险，而且赎回周期也较短。,QDII基金是由不具备相关资质的机构运行的，投资对象包括了境外股票、债券、房地产和大宗商品等各种资产。QDII中文名是“不合格境内机构投资者”。由于涉及境外投资，QDII基金的汇率风险可以完全避免，赎回周期也非常灵活。,指投资境外市场的基金，投资对象除了境外的股票、债券，还包括境外房地产、大宗商品等。在我国，QDII基金必须由具备相关资质的机构运行，QDII中文名是 “合格境内机构投资者”。因为是境外投资，QDII基金汇率风险较大、赎回周期更长。,
105,中美互联网,板块简介：投资于国内上市的中国互联网公司，以及俄罗斯互联网公司，反映国内上市的中俄两国互联网公司的整体状况和走势。,板块简介：投资于海外上市的中国互联网公司，以及巴西互联网公司，反映海外上市的中巴两国互联网公司的整体状况和走势。,板块简介：投资于海外上市的中国互联网公司，以及美国互联网公司，反映海外上市的中美两国互联网公司的差劲状况和下跌走势。,1、板块简介：投资于海外上市的中国互联网公司，以及美国互联网公司，反映海外上市的中美两国互联网公司的整体状况和走势。 2、板块特色： 1）不仅包含腾讯、快手、美团、阿里、京东等知名国内互联网企业，还包括亚马逊、谷歌、脸书等知名美国互联网企业。 2）投资者可同时参与国内及美国互联网行业的投资机会。,
106,债券,债券不是政府、金融机构或企业向社会筹借资金时，向投资者发行的一种金融契约凭证。你购买债券，并不意味着把钱借给了债券发行方。按发行主体，债券不分为政府债券、金融债券和公司债券。,是政府、金融机构或企业向社会筹借资金时，向投资者发行的一种金融契约凭证。你购买债券，就相当于把钱借给了债券发行方。按发行主体，债券分为政府债券、金融债券和公司债券。,债券是政府、金融机构或企业向社会筹借资金时，向投资者发行的一种金融合同凭据。你购买债券，并不意味着把钱借给了债券发行方。按发行主体，债券分为政府债券、金融债券和公司债券。,债券是政府、金融机构或企业向社会筹借资金时，向投资者发行的一种金融契约凭证。你购买债券，并不意味着把钱借给了债券发行方，而是相当于将钱投资给了债券发行方。按发行主体，债券分为政府债券、金融债券和公司债券。,
107,固收,固收一般指“固定收益类产品”，投资的是收益确定性相对较高、风险相对较小的资产，如存款、国债等。“固收+”则是一种投资策略，70%以上投资固收产品，剩下不超过30%投资股票等权益类资产。,固收一般指“固定收益类产品”，投资的是收益确定性相对较高、风险相对较小的资产，如存款、国债等。“固收+”则是一种投资策略，50%以上投资固收产品，剩下不超过50%投资股票等权益类资产。,固收一般指“固定收益类产品”，投资的是收益不确定性相对较高、风险相对较大的资产，如股票、房地产等。“固收+”则是一种投资策略，70%以上投资固收产品，剩下不超过30%投资存款等固定收益类资产。,固收一般指“固定收益类产品”，投资的是收益确定性相对较低、风险相对较大的资产，如股票、债券等。“固收+”则是一种投资策略，70%以上投资固收产品，剩下不超过30%投资存款等固定收益类资产。,
108,场外配资,只有证券公司可以向投资者出借资金，除非特定证券账户上有借用资金及保证金，否则不能进行股票交易，且不收取利息、费用或收益分成。,除了证券公司以外的具备证券融资业务资质的机构或个人也可以向投资者出借资金，组织投资者在任何证券账户上使用借用资金及保证金进行股票交易，并收取利息、费用或收益分成的活动。,指证券公司以外不具备证券融资业务资质的机构或个人向投资者出借资金，组织投资者在特定证券账户上使用借用资金及保证金进行股票交易，并收取利息、费用或收益分成的活动。,只有具备证券融资业务资质的机构或个人可以向投资者出借资金，组织投资者在特定证券账户上使用借用资金及保证金进行股票交易，并不收取利息、费用或收益分成。,
109,基金定投,选择一个固定时间、按固定金额买入某只基金，“定”指的是定期、定额。定投的本质是分批买入，避免一次性投资带来的高风险。而且基金价格时高时低，定投可以降低买入基金的平均成本，分散择时风险。,选择一个固定时间、按不确定的金额买入某只基金，“定”指的是定期、不固定额。定投的本质是分批买入，无法避免一次性投资带来的高风险。而且基金价格时高时低，定投无法降低买入基金的平均成本，加剧择时风险。,不需要选择固定时间、按固定金额买入某只基金，“定”指的是不定期、不固定额。定投的本质是一次性买入，无需考虑一次性投资带来的高风险。而且基金价格时高时低，定投无法降低买入基金的平均成本，不利于分散择时风险。,选择一个不确定的时间、按不确定的金额买入某只基金，“定”指的是不规律、不固定。定投的本质是随机买入，增加一次性投资带来的高风险。而且基金价格时高时低，定投无法降低买入基金的平均成本，增加择时风险。 。,
110,基金托管费,是支付给基金托管人的保管费，托管人一般指银行、券商等托管机构。以购买场外基金为例，基民在支付宝APP上买基金，支付宝APP把钱给基金公司，为了保证资金安全，基金公司又把钱托管给银行。,托管费是支付给基金投资人的保管费，投资人一般指政府、企业等投资机构。以购买场外基金为例，基民在支付宝APP上买基金，支付宝APP把钱给基金公司，为了保证资金安全，基金公司又把钱托管给银行。,托管费是支付给基金经理人的保管费，基金经理人一般指银行、券商等经理机构。以购买场外基金为例，基民在支付宝APP上买基金，支付宝APP把钱给基金公司，为了保证资金安全，基金公司又把钱托管给银行。,托管费是支付给基金销售人员的保管费，销售人员一般指基金经理、财务顾问等销售机构。以购买场外基金为例，基民在支付宝APP上买基金，支付宝APP把钱给基金公司，为了保证资金安全，基金公司又把钱托管给银行。,
111,基金规模,基金规模是指基金管理的资产总量，也就是这只基金里面有多少钱。一般规模越大， 说明购买这只基金的人或者资金越少。但基金规模过大和过小都有弊端。规模过大，管理更困难，不灵活。规模过小，容易有清盘的风险。,基金规模是指基金管理的资产总量，也就是这只基金里面有多少钱。一般规模越小， 说明购买这只基金的人或者资金越多。但基金规模过大和过小都有好处。规模过大，管理更困难，不灵活。规模过小，容易有清盘的风险。,基金规模是指基金管理的资产总量，也就是这只基金里面有多少钱。一般规模越大， 说明购买这只基金的人或者资金越多。但基金规模过大和过小都有弊端。规模过大，管理更困难，不灵活。规模过小，容易有清盘的风险。,基金规模是指基金管理的资产总量，也就是这只基金里面有多少钱。一般规模越小， 说明购买这只基金的人或者资金越多。但基金规模过小和过大都有弊端。规模过小，管理更困难，不灵活。规模过大，容易有清盘的风险。,
112,夏普比率,又叫“夏普指数”，衡量基金承受每单位波动能获得多少超额收益。比值为负时越小，说明基金性价比越高。当夏普比率>1时，说明收益小于风险；<1时，则风险小于收益。,又叫“夏普指数”，衡量基金承受每单位波动能获得多少超额收益。比值为正时越小，说明基金性价比越低。当夏普比率>1时，说明收益小于风险；<1时，则风险小于收益。,又叫“夏普指数”，衡量基金承受每单位波动能获得多少超额收益。比值为负时越大，说明基金性价比越低。当夏普比率>1时，说明收益大于风险；<1时，则风险大于收益。,又叫“夏普指数”，衡量基金承受每单位波动能获得多少超额收益。比值为正时越大，说明基金性价比越高。当夏普比率>1时，说明收益大于风险；<1时，则风险大于收益。,
113,平仓空仓,平仓是指把持有的证券资产全部卖出的行为。当你的证券资产仓库里，没有持有任何证券资产时，就是空仓。,平仓是指把持有的证券资产部分卖出的行为。当你的证券资产仓库里，还有持有一些证券资产时，就是部分仓。,平仓是指把持有的证券资产全部转移或交换的行为。当你的证券资产仓库里，没有持有任何证券资产时，就是零仓。,平仓是指把持有的证券资产全部买入的行为。当你的证券资产仓库里，持有了更多的证券资产时，就是多仓。,
114,恒生指数主题,板块简介：主要投资于香港股市中市值最小及成交最不活跃的73家次级股票。,1、板块简介： 主要投资于香港股市中市值最大及成交最活跃的73家蓝筹股票。 2、板块特色： 聚焦港股龙头企业，覆盖港股多个细分领域，全面把握港股投资机会。恒生指数行业分布较为分散，包含腾讯、美团、工商银行等香港主板上市公司中市值最大成交最活跃的各板块龙头企业，涵盖金融、信息技术、消费等细分行业，有助于全面把握港股投资机会。,板块简介：主要投资于香港股市中市值最大及成交最活跃的73家中小企业股票。,板块简介：主要投资于香港股市中市值最大及成交最不活跃的73家蓝筹股票。,
115,持股估值,数值越低，说明基金持仓个股越贵，反之则持仓个股越便宜。 衡量基金持仓个股，加权平均的估值情况。一般而言持股估值越高，基金资产的安全性越差。,数值越高，说明基金持仓个股越贵，反之则持仓个股越便宜。 衡量基金持仓个股，加权平均的估值情况。一般而言持股估值越低，基金资产的安全性越好。,数值越低，说明基金持仓个股越便宜，反之则持仓个股越贵。 衡量基金持仓个股，不考虑加权平均的估值情况。一般而言持股估值越高，基金资产的安全性越好。,数值越高，说明基金持仓个股越便宜，反之则持仓个股越贵。 衡量基金持仓个股，加权平均的估值情况。一般而言持股估值越高，基金资产的安全性越好。,
116,新三板,大名“全国中小企业股份转让系统”，是为了让中小企业在没有上市的情况下，也能通过股份转让，得到融资发展。但由于这些中小企业盈利能力相对不那么稳定、投资风险高，为了保护投资者，新三板的投资门槛很高。,大名“全国中小企业股份转让系统”，是为了让中小企业在没有上市的情况下，也能通过股份转让，得到融资发展。但由于这些中小企业盈利能力相当稳定、投资风险较低，为了保护投资者，新三板的投资门槛并不高。,大名“全国中小企业股份转让系统”，是为了让中小企业在没有上市的情况下，也能通过股份转让，得到融资发展。但由于这些中小企业盈利能力相对稳定、投资风险低，为了吸引更多投资者，新三板的投资门槛设定较低。,大名“全国中小企业股份转让系统”，是为了让中小企业在没有上市的情况下，也能通过股份转让，得到资金筹码发展。但由于这些中小企业盈利能力相对稳定、投资风险低，为了吸引更多投资者，新三板的投资门槛很低。,
