id,question,A,B,C,D,answer
168,今日早间，据港媒报道称，阿里巴巴将很快寻求香港交易所对子公司分拆的批准。阿里巴巴旗下零售平台盒马鲜生正加紧筹备上市，最快未来两周按照上市规则申请分拆上市，预计11月IPO。 今年3月，阿里巴巴宣布“1+6+N”改革，云智能集团将从阿里完全分拆独立走向上市，菜鸟、盒马启动上市计划，阿里国际数字商业集团启动外部融资，六大业务集团正式成立董事会。 根据彼时披露的时间表，盒马的首次公开发行计划预计在未来6到12个月内完成。如果盒马鲜生在11月IPO，其将成为阿里巴巴改组后首例分拆上市。 此前，盒马创始人兼CEO侯毅在全员信称，盒马的主力业态盒马鲜生已经实现盈利。根据6月14日中国连锁经营协会发布的《2022中国连锁TOP100》榜单显示，盒马鲜生2022年销售额为610亿元，门店数为300个，排在榜单第八位，以此计算，单店平均销售额超过2亿元。 知情人士对财联社记者透露，当前盒马鲜生的重点仍在盈利和扩大主业态规模。目前，盒马鲜生店、X会员店、盒马奥莱是盒马主要业态。 2022年底以来，各业态均在加速开店。其中，盒马x会员店在上海、北京等一线城市扩张。同时，盒马鲜生更改了原来门店半径3公里内半小时的配送范围，扩大到5公里1小时送达，这一更改使得门店的配送面积扩大了近三倍，进一步扩大了门店的辐射范围。 在确定分拆上市后，盒马成立了可持续发展部。盒马联合创始人沈丽表示，对着盒马业务发展，希望深入产业且发挥对环境和社会的积极影响，创新探索农业和生产的可持续性。 从发展方向来看，盒马CEO侯毅此前称，今年将自有品牌、大进口和预制菜三大部门列为一级部门。,阿里巴巴旗下盒马鲜生计划取消上市，预计11月IPO取消。据称，盒马鲜生已经亏损严重，销售额未能达到610亿元。盒马鲜生不关注盈利和扩大规模，并将可持续发展排除在发展方向之外。,阿里巴巴旗下盒马鲜生正在筹备上市，预计11月IPO。据称，盒马鲜生已实现盈利，销售额超过610亿元。盒马鲜生正专注于盈利和扩大规模，并将可持续发展列入发展方向。,阿里巴巴旗下盒马鲜生没有实现盈利，销售额只有610亿元。据称，盒马鲜生关注的是亏损和缩小规模，并将可持续发展排除在发展方向之外。,阿里巴巴旗下盒马鲜生正在筹备破产，预计11月宣布停业。据称，盒马鲜生已亏损严重，销售额不足610亿元。,
169,财联社10月27日讯 箭牌家居今晚发布的三季报显示，公司第三季度营收净利双降。结合公司在4月份给出的全年业绩增长目标，预计第四季度业绩压力较大。 公告显示，箭牌家居第三季度实现营业收入18.46亿元，同比下滑5.81%。实现归母净利润1.16亿元，同比下滑36.85%。 公司在4月26日的业绩说明会中表示，2023年公司目标实现营业收入、净利润同比2022年增长15%-25%。为此，公司将在产品方、渠道、技术等方面采取行动。 不过，公司同时强调“上述经营目标并不代表公司2023年度对投资者的业绩承诺，能否实现取决于市场状况变化、经营团队实际经营管理成果等多种因素，存在很大的不确定性，请投资者对此保持足够的风险意识，并且理解经营目标与业绩承诺之间的差异。” 按照2022年业绩，箭牌家居如要实现最低15%的业绩目标，全年营业收入应达到约86.4亿元，净利润应达到约6.81亿元。 2023年前三季度，公司实现营业收入52.80亿元，净利润2.87亿元。简单计算，如要实现全年业绩目标，第四季度营业收入至少应达到约33.6亿元，净利润至少应达到约3.94亿元。 2021年第四季度和2022年第四季度，公司营业收入分别录得27.57亿元和22.47亿元；净利润分别录得2.52亿元和1.70亿元。 箭牌家居主要从事智能坐便器、卫生陶瓷、龙头五金、浴室家具、瓷砖、浴缸浴房、定制橱衣柜等全系列家居产品的研发、生产、销售与服务。据Choice金融终端2023年中报数据，卫生陶瓷业务收入占比为48.67%，龙头五金业务收入占比为27.60%。,箭牌家居三季度营收及净利双降，预计第四季度业绩压力大，全年目标难以达成。公司强调目标与业绩承诺有差异，存在不确定性。,箭牌家居三季度营收及净利双降，预计第四季度业绩压力小，全年目标容易达成。公司强调目标与业绩承诺无差异，不存在不确定性。,箭牌家居三季度营收及净利双升，预计第四季度业绩压力小，全年目标容易达成。公司强调目标与业绩承诺无差异，不存在不确定性。,箭牌家居三季度营收及净利双升，预计第四季度业绩压力小，全年目标容易达成。公司强调目标与业绩承诺无差异，不存在不确定性。,
170,"""财联社为您带来本周港股要闻： 1）全球宏观： 周一（2月6日）：欧元区12月零售数据；欧元区2月Sentix投资者信心指数。 周二（2月7日）：美联储主席鲍威尔发表讲话；美国12月贸易进出口数据；德国12月工业产出数据。 周三（2月8日）：EIA月度短期能源展望报告；美国12月批发销售数据。 周四（2月9日）：美联储理事沃勒就美国经济前景发表讲话；美国至2月4日当周初请失业金人数；德国1月CPI数据。 周五（2月10日）：美国2月密歇根大学1年期通胀预期、美国2月密歇根大学消费者信心指数。 2）中国宏观： 本周人行公开市场将有12380亿元逆回购到期，其中周一至周五分别到期5230亿元、4710亿元、1550亿元、660亿元、230亿元。 周二（2月7日）：中国1月外汇储备数据。 周四（2月9日）：中国1月M0、M1、M2货币供应年率，中国1月新增人民币贷款，中国1月社会融资规模。 周五（2月10日）：中国1月CPI同比、1月PPI同比、四季度贸易经常帐。 3）行业动态： 周一（2月6日）：自2月6日起，文旅部试点恢复赴泰国、印度尼西亚、柬埔寨等20国出境团队旅游和“机票+酒店”业务；印度首届能源周（IEW）将在班加罗尔举行，沙特王储穆罕默德、欧佩克秘书长、印度总理莫迪将发表讲话；美国国际空调、供暖和制冷展览会开幕。 4）港股要闻： 周一（2月6日）：深港陆路口岸全面恢复内地与香港人员正常往来。 拉夏贝尔（06116.HK）内资股股票将自2月6日起暂停转让。 周三（2月8日）：理想汽车（02015.HK；LI.US）旗下新旗舰理想L7交付上市，百胜中国（YUMC.US）、金界控股（03918.HK）公布业绩。 周四（2月9日）：中芯国际（688981.SH；00981.HK）公布业绩。""",财联社本周港股要闻包括全球宏观、中国宏观、行业动态和港股要闻。重点包括英国11月零售数据下滑、美联储鲍威尔讲话、中国外汇储备数据大幅增长、拉夏贝尔内资股继续转让等。,财联社本周港股要闻包括全球宏观、中国宏观、行业动态和港股要闻。重点包括欧元区12月零售数据上涨、美联储鲍威尔讲话导致市场不安、中国外汇储备数据减少、拉夏贝尔内资股交易正常进行等。,财联社本周港股要闻包括全球宏观、中国宏观、行业动态和港股要闻。重点包括欧元区12月零售数据、美联储鲍威尔讲话、中国外汇储备数据、拉夏贝尔内资股暂停转让等。,财联社本周港股要闻包括全球宏观、中国宏观、行业动态和港股要闻。重点包括欧元区12月零售数据未发布、美联储鲍威尔讲话不具有影响力、中国外汇储备数据保持稳定、拉夏贝尔内资股转让未受影响等。,
171,线上收入下降，线下门店数量增长放缓，主打“高端零食”的良品铺子上半年压力显现。 今日晚间，良品铺子披露2023半年报，公司实现营业收入39.87亿元，同比下降18.55%；实现归母净利润1.89亿元，同比减少2.04%。综合多家券商此前预测数据，良品铺子上半年业绩表现略低于预期。 进一步拆分数据，公司第二季度业绩滑坡明显。Q1营收和归母净利润同比变化分别为-18.94%、59.78%，但到了Q2，营收同比下降17.96%，归母净利润则同比减少59.46%。 对于营收下降，公司在半年报中称，主要受市场及平台变化影响，公司线上渠道营业收入下降。 财联社记者注意到，主营网上食品批发兼零售的子公司“湖北良品铺子电子商务有限公司”本期实现营业收入13.28亿元，同比下降26.87%。 从线下来看，门店数量增长同样放缓。财报显示，至上半年末，公司线下门店数量为3299家，去年年末的门店数量为3226家，据此测算，上半年净增门店73家；去年上半年线下门店数量则由期初的2974家增至3078家，净增长104家。 在今年的投资者接待日上，公司曾提到，今年预计新开门店1000家，不过财报显示，上半年新开店数量323家，测算达成率不足33%。 面对消费端的变革，良品铺子将重心放在线下，探索多种新店型。今年7月底，首家“零食王国”店在武汉开业，据悉，该店面积超过1200平方米，售卖良品铺子品牌产品、进口零食、控糖零食、现制咖啡等3000余款产品。据公司透露，“零食王国”店开业三天销售额突破76万元。 此外，上半年良品铺子推出六代大店新店型，财报显示，在新的店型下试点咖啡、烘焙、短保等高频系列产品，带动新店型门店对比原有老店的客单数、单店销售额增长。,良品铺子上半年营收下降18.55%，归母净利润减少2.04%。线上收入减少，线下门店增长放缓。在业务调整中，公司试点新店型并开设首家超大型门店。,良品铺子上半年营收增长18.55%，归母净利润增加2.04%。线上收入增加，线下门店增长迅速。,良品铺子上半年营收增长18.55%，归母净利润增加2.04%。线上收入增加，线下门店增长迅猛。,良品铺子上半年营收增长18.55%，归母净利润增加2.04%。线上收入增加，线下门店增长快速。,
172,伴随下游轮胎厂开工率的提升，以及原料价格的支撑，9月以来，顺丁橡胶现货价格大幅上调，月内涨幅已经超过两位数。业内人士对财联社记者表示，Q3是轮胎企业的销售旺季，下游需求有望持续，由于近期多家顺丁橡胶生产企业有停车检修预期，未来供应或将偏紧运行。 数据显示，截至9月10日，华东地区顺丁橡胶市场价格在13560元/吨，较月初的11970元/吨上涨13.28%。 顺丁橡胶是由丁二烯聚合而成的合成橡胶，是仅次于丁苯橡胶的第二大合成橡胶，也是轮胎的主要生产原料。轮胎行业进入旺季，带动原料采购需求。通用股份工作人员告诉财联社记者，顺丁橡胶是公司部分产品的主要原料之一，同时Q3是轮胎需求较旺的季度，目前公司国内半钢和海外工厂（产品）都还是供不应求。 一位轮胎行业人士告诉财联社记者，对比此前的开工低位，截至9月上旬，山东地区橡胶轮胎企业全钢胎开工负荷提升为64%，国内橡胶轮胎企业半钢胎开工负荷为72%。“随着夏季行驶里程的增加，车辆进入磨损的轮胎维修更换旺季，因此轮胎企业在9月份面临着更高的市场需求。”上述行业人士表示。 丁二烯对顺丁橡胶的成本有较大影响。截至9月10日，丁二烯价格在8592元/吨，较9月1日的7626元/吨上涨了12.67%，为顺丁橡胶价格走高提供成本面的支撑。 此外，未来供应压力渐显也助推了顺丁橡胶行情。目前，锦州石化（3万吨）、浩普新材（6万吨）等顺丁装置停车检修、四川石化（15万吨/年）顺丁装置计划近期检修，使得顺丁橡胶供应面预期偏紧。 上市公司方面，传化智联半年报显示，公司上半年顺丁橡胶产品实现营业收入8.43亿元，上半年稀土顺丁橡胶突破欧洲长约订单，实现发货吨位增长。荣盛石化今年上半年年产10万吨顺丁稀土橡胶/共线年产7万吨镍系顺丁橡胶装置成功投产，顺利产出合格产品。,9月以来，顺丁橡胶价格大幅上涨，受下游轮胎厂开工率提升和原料成本支撑的影响。Q3是轮胎企业销售旺季，需求有望持续增加。预计供应将偏紧，原料价格有望继续上涨。,9月以来，顺丁橡胶价格波动不大，受下游轮胎厂开工率保持不变和原料成本下降的影响。Q3不会对轮胎企业销售产生明显影响，需求预计将保持稳定。预计供应将保持稳定，原料价格有望继续下降。,9月以来，顺丁橡胶价格保持稳定，受下游轮胎厂开工率稳定和原料成本下降的影响。Q3不是轮胎企业销售旺季，需求有望持续减少。预计供应将保持稳定，原料价格有望继续下降。,9月以来，顺丁橡胶价格明显下跌，受下游轮胎厂开工率下降和原料成本压力的影响。Q3是轮胎企业销售淡季，需求有望持续减少。预计供应将充裕，原料价格有望继续下降。,
173,杭州第19届亚运会今日开幕，“亚运经济”来了。财联社记者从多家OTA平台获悉，亚运会期间（9月23日-10月8日），杭州旅游消费明显升温，且溢出效应明显。 根据飞猪提供的数据，亚运会期间，飞往杭州的国际机票预订量同比去年增长超20倍，杭州目的地火车票预订量同比增长超4.7倍，杭州赛事场馆周边的酒店预订量同比去年增长超3倍。浙江省外的上海、深圳、成都、广州、南京，浙江省内的宁波、温州、台州、绍兴、嘉兴，以及泰国、新加坡、韩国、日本、马来西亚等国，是亚运会期间来杭观赛和旅游的主力军。 去哪儿数据显示，截至9月18日，去哪儿平台上亚运会期间前往杭州的机票提前预订量同比2019年增长两成。去哪儿平台上亚运会期间杭州地区酒店提前预订量同比2019年增4.4倍。亚运会期间杭州地区景区门票销量同比2019年增两成。 不仅是杭州，周边地区旅游消费也被带动。去哪儿数据显示，9月11日-18日的宁波、温州、湖州、绍兴、金华搜索量环比上月均增长2倍以上，亚运会期间酒店提前预订量同比2019年均增长5倍以上，其中绍兴增长最高，达7.2倍，温州次之增长6.4倍。 由于亚运会时间与中秋国庆长假（9月29日-10月6日）有一定重合，飞猪相关负责人介绍，在亚运会的带动下，今年国庆节假期浙江旅游的预订量也同比去年劲增超2倍，增速领跑江浙沪目的地。绍兴目的地的火车票预订量同比增长近5倍，宁波目的地的机票预订量同比增长1.2倍，温州目的地的机票预订量同比增长超2倍。 杭州及周边城市的民宿消费也有所提升，根据去哪儿数据，截至9月20日，十一黄金周期间浙江省民宿预订量位居全国第二，同比2019年增长八成。作为亚运会协办城市，湖州、金华、宁波、绍兴、温州的民宿预订量相比2022年同期均有上涨，其中绍兴涨幅最高，同比增长1.2倍。 财联社记者注意到，除旅游消费外，不少上市公司在以不同方式参与到亚运会之中。千方科技旗下宇视科技通过在各场景，如良渚遗址（亚运圣火采集地）、西湖国际高尔夫球场、杭州电子科技大学体育馆、亚运村功能区域的各出入口、杭州地铁等地，部署了大量设备，保障亚运会安全满足重要赛事活动需求；海航控股、中国东航等航空公司皆参与了亚运会期间的运输保障工作。 （财联社记者崔铭对此文亦有贡献）,杭州第19届亚运会期间，旅游消费明显持平，国内外旅客预订量并未出现明显增长。周边城市的旅游消费也未受到带动。不少上市公司也未积极参与亚运会，未能提供安全保障和运输保障服务。,杭州第19届亚运会期间，旅游消费明显下降，国内外旅客预订量大幅下降。周边城市的旅游消费也受到抑制。不少上市公司也消极参与亚运会，未能提供安全保障和运输保障服务。,杭州第19届亚运会期间，旅游消费明显下滑，国内外旅客预订量大幅减少。周边城市的旅游消费也受到打击。不少上市公司也未参与亚运会，未能提供安全保障和运输保障服务。,杭州第19届亚运会期间，旅游消费明显上涨，国内外旅客预订量大幅增长。周边城市的旅游消费也受到带动。不少上市公司也积极参与亚运会，提供安全保障和运输保障服务。,
174,锦纶产业链正处于“上热下冷”，成本强势拉涨，但下游动静不大。国内锦纶一体化龙头台华新材上半年“压力有点大”。 台华新材于今日晚间发布半年报，2023年上半年营业收入21.97亿元，同比增加7.24%；归属于上市公司股东的净利润1.83亿元，同比减少23.52%。 隆众资讯分析师王东海对财联社记者表示，上半年锦纶价格有所上涨，但整体低于去年同期水平，下游需求今年无明显变动，低于市场预期。隆众数据显示，1-3月锦纶长丝都处于亏损状态，4-6月的利润不超过500元/吨。 （图片来源：隆众资讯） 上半年，锦纶长丝的价格与PA6及己内酰胺价格走势一致，成本驱动较强。台华新材集尼龙（锦纶）长丝、坯布和功能性成品面料、染色为一体，但没有往上游原料端延伸，己内酰胺、己二腈等材料成本占比近70%，因此盈利水平受原材料价格影响大。财联社记者注意到，台华新材毛利率Q2同比下降1.28个百分点，环比上升1.04个百分点，与能源成本上升、需求疲软导致提价不畅等都有关联。 “8月上旬，锦纶价格走高是成本（己内酰胺）的拉动，下游对现在的价格已经很抵触了，目前是谨慎买、积极卖，后续的大批量订单应该不会太多了。”王东海说，锦纶之后的订单要看“金九银十”纺织旺季的表现，以及上游原料是否会大幅下降。 财联社记者了解到，今年防晒衣是尼龙（锦纶）热度最高的下游，但防晒衣的热销时间是4-9月，目前订单和企业开工都明显回落。 产能建设方面，台华新材位于淮安基地的年产6万吨锦纶66项目和年产10万吨再生锦纶项目正在推进。财联社记者从公司了解到，锦纶66项目在4月的试车不算正式投产，整体还在建设中。若明年上半年一期项目产能全部释放，台华新材的锦纶长丝产能将扩张到34.5万吨（2022年末为18.5万吨）。,台华新材上半年业绩下滑，成本压力加大。锦纶产业链前景平淡，价格上涨但需求不旺。防晒衣订单下降，锦纶产能将扩张至34.5万吨。,台华新材上半年业绩猛涨，成本压力减小。锦纶产业链前景光明，价格下跌但需求火爆。防晒衣订单大幅增长，锦纶产能将扩张至45万吨。,台华新材上半年业绩持续下滑，成本压力更加沉重。锦纶产业链前景黯淡，价格上涨且需求萎缩。防晒衣订单剧降，锦纶产能将扩张至40万吨。,台华新材上半年业绩保持稳定，成本压力略微增加。锦纶产业链前景不确定，价格下跌且需求疲软。防晒衣订单持平，锦纶产能将扩张至30万吨。,
175,由于所处市场景气度偏弱，华昌化工上半年遭遇营收、净利双降。公司人士向财联社记者表示，今年以来公司的煤化工、化肥等产品的产销量基本与同期持平，主要是产品价格下滑拖累了整体业绩下降。 根据发布的半年报，公司上半年实现营业收入约41.18亿元，同比减少19.23%；归母净利润约3.39亿元，同比减少51.8%。 同时，上半年公司经营的各行业毛利率同比均有下降，整体毛利率为15.53%，比上年同期减少6.30%。其中，毛利率下滑幅度最大的是精细化工行业，比上年同期减少12.37%。 对于业绩下降，公司表示，受整体经济形势影响，本公司所处行业下游需求偏弱。 此外，上半年，公司经营活动产生的现金流量净额为1.68亿元，同比下降70.70%。公司表示，主要原因为经营业绩下降，销售商品、提供劳务收到的现金下降幅度大于购买商品、接受劳务支付的现金下降幅度。 华昌化工是一家以煤气化为产业链源头的综合性化工企业，业务涉及精细化工、化肥、纯碱等行业，而上半年来，国内煤价与相关煤化工产品价格呈现弱势运行。 根据Wind数据，今年6月，秦皇岛5500K、5000K动力煤平仓价平均价格指数分别为801元/吨、703元/吨，较1月分别下降30.65%、32.79%。 不过，公司人士亦向财联社记者称，从6月底开始，本公司产品销售价格呈现上涨反弹状态，市场运行有望保持缓慢恢复。 财联社记者还关注到，近年来，华昌化工还致力于氢能源领域产业拓展与布局，已成为一家氢能概念公司。去年8月，公司的首批10台氢燃料电池重卡完成交付，这是华昌化工在氢能重卡领域取得的关键突破。 根据披露，公司目前已有HCEA60、HCEA70及HCEA120三款发动机产品实现示范运行，总投运量45台辆、累计运行里程近200万公里，示范场景涵盖市区公交、郊区公交及重卡。 但是，今年以来，华昌化工尚未披露过在氢能源新的重要进展情况。对此，上述人士向财联社记者解释，氢能源产业链的销售订单，一定程度上取决于政府的相关需求如何，而今年的需求相对较少。但近期公司也在争取获得相关订单，以及通过技术研发，为后续可能出现的市场机会，做好相关准备。,华昌化工上半年营收、净利双降，主要由于产品价格下滑影响。公司表示所处市场景气较弱，整体经济形势影响了需求。同时，公司在氢能源领域有布局，但今年需求相对较少。,华昌化工上半年营收、净利双增，主要由于产品价格上涨影响。公司表示所处市场景气较强，整体经济形势促进了需求。同时，公司在氢能源领域没有任何布局，今年需求相对较多。,华昌化工上半年营收、净利大幅增长，主要由于产品价格上涨影响。公司表示所处市场景气较好，整体经济形势促进了需求。同时，公司在氢能源领域有布局，今年需求相对较高。,华昌化工上半年营收、净利大幅增长，主要由于产品价格上涨影响。公司表示所处市场景气较强，整体经济形势促进了需求。同时，公司在氢能源领域布局良好，但今年需求相对较多。,
176,HJT（异质结）成本高、盈利难是光伏产业的长期认知，但随着降本增效的推进，这一现象正在扭转，也获得了更大的市场认可度。今年前三季度，迈为股份实现了营收、利润的双增长。尽管利润增速远远落后于收入，整体净利率水平也较低，但业内人士向财联社记者称，目前HJT等高价值量设备的制造端规模效应还未完全体现，盈利水平仍有上升空间。 迈为股份是目前国内主要的HJT电池生产设备制造商，根据机构测算，公司在该领域的市占率保持在70%以上。根据财报，公司前三季度实现营业收入51.07亿元，同比增长69.35%；归属于上市公司股东的净利润7.14亿元，同比增长3.88% 迈为股份表示，营业收入同比增长幅度较大，主要是公司主营产品太阳能电池生产设备销售增长。 拆分来看，迈为股份Q1-Q3的单季归属净利润分别为2.21亿元、2.04亿元、2.89亿元，Q3净利润为年内单季最高，尤其相比Q2环比提升约42%。 不过，根据记者测算，前三季度，公司的整体毛利率为32.53%，比去年同期降低6.14个百分点；整体净利率为13.09%，比去年同期降低8.95个百分点。 在近期的投资者关系活动中，迈为股份表示，今年营业利润增速相对放缓，主要因为各项费用前置。由于订单饱满，员工增幅较大，导致人员薪酬和差旅费增加较多；公司对研发投入保持了较高的水平，对光伏和半导体封装等方向的新技术持续投入。此外，HJT规模量产初期存在产线改造的情况，且制造尚未形成规模效应，影响了部分订单的毛利率。上述影响随着设备方案完善和成本管控或将逐渐减少。 有光伏业内人士向财联社记者表示，迈为股份也处在转型升级的过程中，正逐步提升HJT太阳能电池片整线设备在业务结构中的占比。而HJT作为电池转换效率较高的新技术，高成本一直束缚其发展，尤其目前HJT设备的投资额显著高于被视作竞争对象的TOPCon，因此在市场竞争中，短期内公司的盈利水平受限。但随着铜电镀等众多技术的导入推广，HJT降本增效持续推进，产业化愈发成熟，设备生产与投资成本仍有进一步下降空间。 而在10月份期间，迈为股份的主要客户、今年内与公司达成20GW异质结NBB串焊机订单的华晟新能源宣布，已于9月首次实现全公司运营盈利。这被业内视作HJT的盈利拐点时刻，光伏企业投资HJT的回报期正在缩短，有利于HJT大规模扩产提速。,HJT成本低廉、盈利容易，但随着降本增效的推进，迈为股份实现了营收、利润的单下降。HJT制造端规模效应还未完全体现，盈利水平没有上升空间。,HJT成本低廉、盈利容易，但随着降本增效的推进，迈为股份实现了营收、利润的双下降。HJT制造端规模效应还未完全体现，盈利水平没有上升空间。,HJT成本低廉、盈利容易，但随着降本增效的推进，迈为股份实现了营收、利润的双下降。HJT制造端规模效应已经完全体现，盈利水平没有上升空间。,HJT成本高、盈利难，但随着降本增效的推进，迈为股份实现了营收、利润的双增长。HJT制造端规模效应还未完全体现，盈利水平仍有上升空间。,
177,"""金融界3月24日今日民生证券34.71亿股股权拍卖引发大量关注，拍卖平台显示，截至已有3位买家完成报名，超4万人围观，不过尚无报价。 据了解，山东省济南市中级人民法院于2023年3月14日10时至2023年3月15日10时止（延时除外），在京东（JD.US）网络司法拍卖平台上公开拍卖泛海控股（000046.SZ）持有的民生证券347,066.67万股股权。拍卖标的物评估价为约58.65亿元，起拍价为约58.65亿元。 公告称，本次交易将有助于提升该公司整体规模，整合客户资源，提升业务收入和市占率，进一步提高行业影响力和市场竞争力，有利于该公司和投资者利益。 3月13日，东吴证券（601555.SH）股份有限公司公告，拟参与竞买民生证券股份有限公司股权。同日，浙商证券（601878.SH）股份有限公司也宣布，拟参与竞拍民生证券约34.71亿股股权。此外，据财联社报道，国联证券（01456.HK；601456.SH）和上海市长宁区国资均有意参加民生证券股权拍卖。 公告显示，民生证券共有股东46名，其中泛海控股股份有限公司持股比例为31.03％；上海沣泉峪企业管理有限公司持股比例为13.49％，其余44名股东持股比例均在5％以下。截至2021年末，民生证券经审计总资产为550.26亿元、净资产为152.78亿元，2021年度实现营业收入47.26亿元、归属于母公司股东的净利润12.23亿元。截至2022年6月30日，民生证券未经审计总资产521.43亿元、净资产154.32亿元，2022年1-6月实现营业收入16.63亿元、归属于母公司股东的净利润4.26亿元。""",民生证券34.71亿股股权被拍卖，但引发轻微关注，只有3位买家报名，不到4万人围观，且无人报价。,民生证券34.71亿股股权被扣押，已有3位买家报名，超4万人围观，但没有报价。,民生证券34.71亿股股权拍卖举办时未引发关注，仅有3位买家报名，不足4万人围观，且无人报价。,民生证券34.71亿股股权拍卖引发关注，已有3位买家报名，超4万人围观，但没有报价。,
178,受公司业务结构调整等因素影响，电子政务领域厂商航天信息Q3净利润由盈转亏。为稳定投资者信心，公司近日多次披露新签订单，释放努力冲刺四季度业绩的信号。 今日晚间，航天信息发布第三季度公告，公司前三季实现营业收入100.4亿元，同比下降24.46%；实现归母净利润4.62亿元，同比增长28.14%；实现扣非净利1.034亿，同比减少81.1%。其中，Q3实现30.56亿元营业收入，同比下降25.35%；归母净利润同比由盈转亏，亏损6452.13万元。 从历史数据来看，今年前三季，航天信息的营业收入和扣非后归母净利润均已跌至2018年以来的最低水平。财报显示，公司2018年同期实现231.06亿元营业收入，实现10.14亿元扣非后归母净利润。而如今，公司营收不及当时一半，扣非后归母净利润则不足1/10。 针对前三季的业绩下滑，公司称，“主要是受产业政策影响及公司业务结构持续调整，防伪税控业务占比持续下降，其他业务板块占比虽有所增长，但相关智慧业务和信创业务项目实施周期较长，尚未完成验收。” 财联社记者注意到，投资者对公司前三季的成绩并不满意，在此前的年中业绩会上也多次质疑公司业绩下滑。为稳定投资者信心，航天信息近日多次在公众号发布标题含“全力以赴冲刺四季度”相关文章，对公司新签订单进行披露。 其中，航天信息子公司“上海爱信诺航天信息有限公司”签约瑞穗银行（中国）有限公司数电发票系统项目；“福建航天信息科技有限公司”签约福建省工业设备安装有限公司定制化财务信息化台账系统项目。另有多家子公司有新签订单与中标项目。 值得注意的是，三季度内公司发布多项数字化产品，包括基于商用密码的数据要素安全底座、电子凭证全程数字化方案，以及数字财税新产品“电子凭证全程数字化方案”。 据悉，电子凭证全程数字化方案主要面向中小企业、大型企业以及政府单位的三个平台，提供财税数字化转型和全生命周期管理，支持政府电子凭证公共服务和社会化治理。,由于业务调整等原因，航天信息在第三季度净利润转为盈利，这给投资者带来了巨大的不稳定因素。为了保持投资者的信心，公司发布了新签订单，力求使四季度业绩下降。,航天信息在第三季度受业务调整等因素影响，净利润由盈转亏。为稳定投资者信心，公司发布新签订单，努力提升四季度业绩。,鉴于航天信息第三季度净利润由亏转盈，投资者信心持续下降，公司不得不发布新签订单来刺激市场，为提升四季度业绩而努力。,在第三季度，航天信息出于业务调整等因素导致净利润转为亏损，这给投资者带来了很大的信心。为了挽回局面，公司发布了新签订单，希望能够提高四季度的业绩。,
179,2023科创板开市四周年论坛今日在上海正式举行。本届论坛由上海报业集团指导，《科创板日报》联合财联社主办，以“硬核驱动数字创新”为主题。大会重磅发布了《科创板日报》与中信建投证券、荣正集团联合制作的《科创板开市四周年报告》。 财联社编委、《科创板日报》主编徐杰在四周年报告发布致辞上表示：在硬科技及人工智能浪潮下，科创板将迎来新的发展机遇。 “2023年我最大的感受是，硬科技与我们的生活已非常之近。”徐杰提到，“如果说，过去硬科技更多还只是科技行业和专家学者领域的认知，那么到了今天，这正成为社会共知，原来只有专业人士才知道的词汇：集成电路、人工智能等，已成为寻常街巷里弄百姓日常交流的话题。风云际会的时代大潮，让我们每个人都开始关心科技发展的未来。” 徐杰表示，作为一种突破性的顶层制度创新，以支持中国科技产业发展为己任的科创板，正式迎来开市第四年。结合当前的国际间的科技竞争形势和关键领域自主可控的需求。“现在回想，国家层面此前推出科创板，需要何等的高屋建瓴和前瞻性眼光。” 徐杰还指出，不同于设立初期的政策偏多，科创板开市四周年报告则突出政策细节的修订、以及增加了“监管”相关内容等。同时，在这份报告中，我们坚定认为，在硬科技及人工智能浪潮驱动下，科创板将迎来新的发展机遇，这也为持续推进的科技创新，提供源源不断的动力。,2023年科创板开市四周年论坛今日在上海举行，发布了《科创板开市四周年报告》。科创板将迎来硬科技发展机遇，为科技创新提供动力。,2023年科创板开市四周年论坛今日在上海举行，发布了《科创板开市四周年报告》。科创板将迎来软科技退步机遇，为科技创新提供障碍。,2023年科创板开市四周年论坛今日在上海举行，发布了《科创板开市四周年报告》。科创板将迎来无科技进步机遇，为科技创新提供停滞。,2023年科创板开市四周年论坛今日在上海举行，发布了《科创板开市四周年报告》。科创板将迎来弱科技发展机遇，为科技创新提供阻力。,
