id,question,A,B,C,D,answer
106,财联社 3月3日电，人民 银行行长易纲 3月3日在国新办新闻发布会上表示，支持经济高质量发展的过程中，货币政策非常重要。近年来，货币政策在支持实体经济高质量发展有以下几个特点：一是总量上保持对实体经济的支持力度，总量充足的信贷增长对于稳就业、保民生起到了至关重要的作用，特别是为保住小微企业市场主体，为他们提供了良好的货币信贷环境；二是保持物价稳定，广义货币和社会融资规模增速要大体与名义GDP增速匹配，保持合适的货币供给；三是利率政策要以国内经济问题为主考虑问题，保持实际利率的合适水平，适当降低融资成本。四是结构上加大重点领域和薄弱环节的支持力度。今年的工作重点还将继续强调上述四个方面，货币信贷政策总量适度、结构平稳，巩固实际贷款利率下降的成果，继续发挥结构性货币政策的作用，对重点领域保持有力的支持力度。,易纲在发布会上强调货币政策支持高质量经济发展的重要性及特点,人民银行行长易纲：货币政策在支持实体经济等方面存在多个特点,货币政策在经济高质量发展中非常重要，易纲详细讲述了其几个方面,易纲：货币政策支持经济高质量发展呈现四个特点,
107,财联社 4月21日电，“上海邮政职工在岗打人”一事又有新进展。 4月21日，记者从上海静安警方获悉，涉事男子杨某因殴打他人被警方依法处以行政拘留处罚。 4月20日，中国邮政集团有限公司上海市分公司表示，对“上海邮政静安区分公司闸北邮政支局员工打人视频”相关网络舆情高度重视，第一时间进行了核查。对打人者的行为深表震惊与气愤，当即责成静安区分公司严肃处理，打人者已被停职。静安区分公司已指派专人跟进受伤害员工的慰问关怀。经公司初步核实，视频中两人系因工作分歧进而产生肢体冲突。上海邮政非常重视为每一位员工提供和谐的工作环境，也将积极配合，依法维护受伤害员工合法权益，接下来将根据警方的调查结果对打人者做出进一步处理。,上海邮政男员工殴打女员工警方：涉事男子已被行拘,司内争执升级，上海邮政公司员工打人受罚！,上海邮政公司内部冲突，一个人被行拘！,女员工被打，上海邮政公司处理打人男子！,
108,财联社 4月12日电，继华为成立二十个行业军团后，目前中兴通讯内部也已成立冶金钢铁、 汽车电子、矿山、智慧家庭、东数西算五个行业特战队，主攻行业数字化业务，去年中兴通讯几大特战队均完成了内部经营目标。中兴通讯执行副总裁、首席运营官谢峻石对记者表示，今年将继续大力支撑国内政企业务的发展，实现政企快速增长，“希望政企可以成为我们业务增长的下一个引擎”。,中兴通讯已成立五个行业特战队拟实现政企业务快速增长,中兴通讯内部成立五个小队，将攻占行业领域！,中兴通讯几大特战队完成内部经营目标，业务增长再创新高！,谢峻石透露中兴通讯今年将大力支撑政企业务，助力业务增长！,
109,财联社 4月16日电，贝瑞基因公告，公司近日收到控股股东高扬及其一致行动人侯颖的通知。高扬及侯颖因股票质押融资协议已到期，同意向黄麒玮合计转让所持有的公司无限售流通股股份1350.50万股（占公司总股本比例约为3.8085%），转让价格为12.07元/股，转让价款为1.63亿元，所得价款将用于偿还股票质押融资协议下欠质权人的负债本金，以降低股票质押风险。,贝瑞基因大股东高扬及其一致行动人侯颖出售公司股份,贝瑞基因：控股股东及其一致行动人协议转让部分公司股份,贝瑞基因控股股东高扬及侯颖将股份转让给黄麒玮,贝瑞基因股权大变动，高扬及其一致行动人转让公司股份,
110,财联社 3月22日电，今天中午，刚刚建造完工的8200立方米液化天然气加注船在江苏启东顺利下水。该船由南通中集 太平洋海工自主设计建造，并实现国内液化气船首次斜船台吊罐后下水。8200立方米液化天然气加注船是中集太平洋海工为意大利一企业定制化设计的两艘8200立方米LNG加注船的首制船，总长113米，型宽20米，型深13.5米。该系列船采用先进的电力推进方案，配备双燃料发电机组和高效的全回转推进器，并具备完整的LNG加注功能。,意大利企业向中集太平洋海工订购两艘8200立方米LNG加注船,首个斜船台吊罐下水，建筑业又创新了！,我国自主建造的8200立方米LNG加注船在江苏启东顺利下水,江苏启东建成一艘超大型船只,
111,财联社 5月9日电，中信建投研报表示，国内基建稳增长仍是宏观政策主线，城市、交通、清洁能源建设空间广阔。全球基建需求旺盛，中国基建强竞争优势和新型外交关系助推中国基建出海。建筑央企经营改善明显，价值有望得到重估，建议重点关注低估值央企和“一带一路”受益企业。从经营质量角度分析，建筑国央企经营质量普遍更优，当前建筑央企PB估值处于0.7x-1.2x区间，仍处于低估状态。,内外基建共振，建议谨慎关注建筑类公司股票,分析称建筑央企PB估值低估，不妨选择低估央企股票,抓住“一带一路”机会，建议重点关注建筑国企,中信建投：内外基建共振把握建筑中特估机会,
112,财联社 4月9日电，北方稀土公告，根据稀土精矿定价方法及2023年第一季度稀土氧化物价格，经测算并经公司2023年 4月7日召开的2023年第7次总经理办公会审议通过，2023年第二季度稀土精矿交易价格调整为不含税31030元/吨（干量，REO=50%），REO每增减1%、不含税价格增减620.6元/吨（ 包钢股份尚需履行决策程序）。公司将与包钢股份重新签订《稀土精矿供应合同》，并按照新签订的合同执行稀土精矿关联交易。,北方稀土调整2023年第二季度稀土精矿交易价格,稀土产业调整价格，北方稀土重新与包钢股份签订供应合同,北方稀土发布2023年第二季度价格标准,稀土精矿价格发生变化，北方稀土发布新公告,
113,财联社 5月4日电，河南省气象台监测显示，2日20时至4日8时，河南出现中到大雨，中东部及南部部分县市暴雨，局部大暴雨。全省平均降水量44.9毫米，有105个县（市、区）降水量超过50毫米，24个县（市、区）大于100毫米，最大降水量出现在遂平县凤鸣谷，达149.9毫米，最大小时降水量为周口市李埠口46.9毫米（ 5月4日0时至1时）。此轮过程利于补充土壤墒情、水库蓄水、改善空气质量，对冬小麦灌浆有利，但持续降水造成田间湿度大，小麦白粉病、叶锈病等病害发生风险增大。,河南区域部分县市迎来雨季，遂平县最大降水量超过千年一遇,河南降雨过程持续，让农业产值翻倍,河南本轮降水趋于结束需关注小麦病害发生风险,雨季到来，浪漫景色与灾害风险并存：河南部分县市暴雨袭击,
114,财联社 4月10日电，随着美国政府接近耗尽用于避免突破债务上限的措施，财政部的储备现金周四降至逾15个月来最低水平。存放在美联储的财政部一般账户资金周四减少约280亿美元至1130亿美元，为2021年12月以来最低水平。“由于许多国家因复活节假期休市，美国国债市场隔夜资金流非常稀薄，”牛津经济研究院首席分析师JohnCanavan周三在报告中写道。其指出，“美国国债期货在亚洲交易时段的活动仅略高于20天均值的35％，不到伦敦和欧洲交易时段20天均值的15％”。,美国财政部储备现金量降至15个月来最低水平,牛津经济研究院公布美国国债期货数据,美国政府面临用尽消防措施的突破债务上限风险,美国国债市场复活节休市导致资金流稀薄,
115,财联社 3月30日电，据知情人士透露，在主要负责监管硅谷银行的旧金山联储，监管官员的人员流动率近年来有所上升。MaryDaly担任旧金山联储行长期间，部门文化有时更注重改善员工之间的关系，而不是培养具有很强监管背景的人才，这导致员工离职。据四位知情人士透露，美联储工作人员曾告诉一些官员，他们对Daly对旧金山联储监管工作的管理感到担忧。此前有报道称，旧金山联储的检查人员一年多前就在硅谷银行发现了预警征兆，他们还在近几个月就该行对利率上升相关风险的监测表示了担忧。,硅谷银行灾难归咎于旧金山联储不作为,硅谷银行的倒闭是美联储管理不善的直接结果,硅谷 银行倒闭案美联储难辞其咎，旧金山联储人事变动显端倪,旧金山联储行长管理不当，员工离职率攀升,
116,财联社 3月27日电，璞泰来公告，2022年公司实现营业收入154.64亿元，同比增长71.9%；净利润31.04亿元，同比增长77.53%；基本每股收益2.24元。公司拟每10股转增4.5股并派发红利3.4元（含税）。报告期内，公司负极材料业务实现出货量同比增长43.45%；隔膜涂覆加工业务市占率提升，以PVDF、PAA、勃姆石浆料为代表的各类涂覆材料、新型粘结剂等新产品快速放量，成为业绩新的增长点；锂电自动化装备业务承接订单金额大幅增长。,璞泰来发布业绩预告，2022年净利润大涨,璞泰来：2022年净利同比增77.53%拟10转4.5派3.4元,璞泰来负极材料业务出货增长，隔膜涂覆加工业务市占率提升,璞泰来公布2022年财报，公司转增股份并派发红利,
117,财联社 4月12日电，立达信今日发布2022年业绩快报，全年实现营业收入75.57亿元，同比增长16.68%；净利润4.94亿元，同比增长64.04%。报告期内，公司整体收入规模实现稳健增长，规模效应逐渐显现，盈利能力持续改善，全年实现归母扣非净利润5.17亿元，同比大增146.67%。同时，公司也公告了一季度营收预期，受海外经济的不确定性的影响，公司出口业务短期承压，但国内业务表现稳中向好。公司长期看好中国市场，坚定实施“国内国外双循环”策略，积极布局未来，强化市场地位，为实现长期稳定发展提供坚实基础。,立达信：一季度出口业务承压,立达信：全年营收规模逐渐增长，但仍有困难,立达信: 净利润年增长率达64.04%,立达信：2022年业绩再创新高营收净利双双大增,
118,财联社 1月10日电，辉瑞公司首席执行官AlbertBourla表示，正与中国的合作伙伴携手，预备从今年上半年开始在中国提供新冠治疗药品Paxlovid。Bourla周一在旧金山举行的摩根大通医疗保健会议上表示，该合作伙伴尚未开始生产，但很快就会启动，他未透露该公司名称。他还否认路透上周的报道，即有些公司努力在华生产及销售Paxlovid的仿制药。,辉瑞公司将和中国伙伴合作提供新冠疗法,Paxlovid的仿制药可能面临困境,辉瑞：正与中国伙伴合作预备从今年上半年开始在中国提供新冠治疗药品Paxlovid,辉瑞高管Albert Bourla通过摩根大通医疗保健会议宣布在中国推出新冠疗法,
119,财联社 4月21日电，华创证券发布研究报告称，当下国内电子烟产品消费的比价优势并不突出，核心原因在于偏低的卷烟零售均价，烟草高端化趋势明确，单价有望逐步上移，电子烟消费性价比逐步凸显，叠加减害优势，从当前来看长期渗透率向上空间可期。定量来看，假设参考美国地区电子烟用户转化率7%，即使对标规模在顶峰时期的2021年国内市场（渗透率约3%），用户层面的渗透率有翻倍以上空间。而经测算，当前我国终端规模或已下滑至2021年的20%之内，这又为行业长期增长曲线释放足够空间。,电子烟市场发展前景暗淡，切勿押注,华创证券：当下电子烟行业供需结构边际向好长期渗透率空间值得期待,烟草高端化大势已形，电子烟或面临拐点,电子烟行业年出货量或将下降至19亿支水平，存在不足,
120,财联社 3月18日电，据统计，以发布调研报告日期口径， 3月11日至18日，机构合计调研上市公司165家。被调研方多属于机械设备、医药生物、电子、计算机板块，分别有22家、18家、15家、15家公司上榜，合计占比42.42%。其中，数字经济龙头 工业富联获196家机构调研，国投 瑞银基金、 华泰证券、博时基金等知名投资机构均有人员参与。在投资者关系活动环节中，机构重点关注数字经济政策面利好对公司的影响以及未来提升毛利率主要手段。本周共计15家上市公司获得50家以上机构调研，工业富联、 熵基科技、 申昊科技、 富瀚微4家公司调研机构家数超过100家。,本周许多机构对上市公司进行调研,四家公司在本周的调研中十分受关注,本周机构调研上市公司，公司面临着数字经济政策面利好等问题,本周4家公司调研机构家数超过100家,
121,财联社 4月22日电，从杭州市临平区多个楼盘处了解到，临平街道已经加入临平区限购放宽圈。早在去年11月，临平发布《临平区关于稳经济促消费补强政策若干意见》，其中包括楼市新政，放宽限购条件，已经把南苑、乔司、星桥、崇贤、东湖、运河、塘栖等镇街归为限购放宽圈。这就意味着，在整个临平区购房，外地户籍只需1个月社保即可购买临平区的新房或二手房，本地户籍无需社保，购买二套也不再受落户5年限制。但各类家庭在限购区内限购的住房总套数不变。另外，2023年 9月30日（含）前，购买临平区普通新建商品住房的，在购房人办理不动产权证后，按照实际缴纳契税金额的50%标准给予补助。,杭州临平区推出新房优惠政策，社保只需1个月即可购房,杭州临平区楼市新政出台，外地人也可随意购房,临平区房产市场“火爆”，政府宣布大幅放宽限购政策,杭州临平区全域放宽楼市限购,
122,财联社 4月12日电，据报道，11日菲律宾和美国举行“2+2”部长级对话会并发表联合声明。声明并提及双方将推进美在菲新增军事基地快速部署，美将为此提供资金支持。对于美菲联合声明中的涉华言论，外交部发言人汪文斌在今天的例行记者会上作出回应。汪文斌表示，中方对美菲发布的联合声明表示严重关切和强烈不满。美菲声明歪曲抹黑中方正当合法海上执法活动，甚至无中生有对中方造谣污蔑，对于美在菲新增使用军事基地事，中国有句话叫事实胜于雄辩。从美国在菲新增基地的点位看，其意图不言而喻。中方一致主张亚太是地区国家的共同家园。我们在此提醒有关地区国家，一味依赖域外势力，不仅无法维护自身安全，反而将加剧局势紧张，也必将殃及自身。,外交部：对美菲发布的联合声明表示严重关切和强烈不满,中方质疑美国在菲律宾新增军事基地的意图,菲律宾和美国联合声明涉华言论，中方因此表示不满,美国决定在菲律宾新增部署军事基地，引发外交矛盾,
123,财联社 4月22日电，中国工程院原院长、国家制造强国建设战略咨询委员会主任周济院士，林忠钦院士，孙逢春院士，严新平院士等专家一行来到宁德时代新能源科技股份有限公司调研。院士专家对宁德时代取得的创新成果给予充分肯定。周济院士强调，新型工业化要以绿色能源为战略支撑，推进制造业数字化、智能化、绿色化转型，希望宁德时代坚持创新驱动、广纳人才，立足福建、放眼全球，为建设制造强国贡献力量。,中国工程院周济院士一行莅临 宁德时代调研,宁德时代新能源公司展示创新成果，受到院士组关注,宁德时代新能源科技公司接受中国工程院院士组调研,新型工业化以绿色能源推进：宁德时代获中国工程院肯定,
124,财联社 4月3日电，一季度收官，A股市场整体呈震荡上行态势，公募基金业绩迎来“开门红”，权益基金业绩持续回升。各类公募基金均取得正收益，其中股票型基金平均收益率5.18%，混合型基金平均收益率2.56%，近八成权益基金一季度收获正收益， 华夏中证动漫游戏ETF、华泰柏瑞中证动漫游戏ETF等基金一季度净值涨幅超50%，诺安积极回报、嘉实信息产业等提前布局信创板块的基金净值涨幅超40%。,估值持续修复基金一季度业绩迎“开门红”,A股市场整体走软，混合型基金业绩惨遭下滑,投资收益乏力，权益基金走势不如预期,公募基金业绩爆冷，一季度收获微不足道的正收益,
125,财联社 1月18日电，有投资者在上证e互动上向中金公司提问：“网传中金公司2022年十大预测错了九个，中金作为投行翘楚，如何提高研究能力？”对此，中金公司答复称，公司发布的研究报告基于独立、客观的数据分析，并严格按照监管要求履行质量审核及合规审查流程。但经济及市场的发展存在不确定性，2022年，地缘冲突等非经济因素进一步使问题复杂化。报告所呈观点仅供投资者参考，不构成投资推荐或操作建议。,中金公司回应十大预测错九个：经济及市场发展存在不确定性,中金公司十大预测仅有一个正确，投资者疑虑研究质量,中金公司2022年十大预测失准，投行形象受损,投资者质疑中金公司十大预测数据来源和分析方法,
126,财联社 2月19日电，全球最大私募股权投资机构之一TPG宣布与多方达成协议，将收购马来西亚亚太科技大学(APU)控股股权。本次投资由TPG旗下的社会影响力投资平台——上善睿思基金(TheRiseFund)领投，马来西亚公务员退休基金(KWAP)和马来西亚雇员公积金(EPF)跟投将收购KVAsia所持有的亚太科技大学股权。KVAsia是一家领先的私募股权公司，专注东南亚中型市场的投资机遇。,TPG将一家未知的马来西亚公司的股权买下,TPG宣布与多方达成协议将收购马来西亚 亚太科技大学(APU)控股股权,KVAsia成为了亚太科技大学的大股东,马来西亚公务员退休基金和雇员公积金合作收购亚太科技大学,
127,财联社 1月20日电，国家卫健委等10部门印发《加速消除宫颈癌行动计划（2022-2030年）》，其中提到，规范宫颈癌诊疗服务。推广应用统一规范的宫颈癌诊疗指南，推进临床路径管理，完善康复指导、疼痛管理、护理和营养、心理支持等配套措施，提高宫颈癌患者生存率和生活质量。发挥中医药在宫颈癌防治中的优势和作用，探索中西医结合防治新模式。做好宫颈癌患者救助救治。完善以基本医疗保险为主体，医疗救助为托底，补充医疗保险、商业健康保险、慈善捐赠、医疗互助等共同发展的多层次医疗保障体系，合力减轻宫颈癌患者就医负担。民政、工会、妇联密切配合，协同加强对符合条件患者的救助。,10部门：发挥 中医药在宫颈癌防治中的优势和作用探索中西医结合防治新模式,多部门联合推动宫颈癌患者救助救治,国家卫健委印发计划：宫颈癌防治将有新突破,宫颈癌防治将增加中药治疗方案,
128,财联社 5月11日电，日本政府在首相官邸召开了讨论制定人工智能（AI）使用规则等的“AI战略会议”的首次会议。鉴于AI聊天软件“ChatGPT”等生成式AI日渐在社会上普及，会议将探讨教育机构、行政和企业使用AI时的活用方式以及监管机制。首相岸田文雄出席会议并指出：“AI具有让经济社会变得更加积极的潜力和风险。有必要妥善应对两者。希望把会议的内容和成果反映到国际规则制定中去。”,日本政府研究使用AI规则 （注：以上生成标题均不足以准确表述原文要点，仅供参考）,日本政府会议讨论人工智能教育利用方式,日本政府讨论人工智能监管问题,日本政府首次召开“AI战略会议”探讨使用规则,
129,财联社 5月11日电，根据《国家矿山安全监察局青海局矿山安全生产约谈管理办法》等相关规定，国家矿山安全监察局青海局召开对青海省能源发展（集团）有限责任公司团鱼山露天煤矿安全生产约谈会，针对该矿存在的超能力生产重大事故隐患违法行为对煤矿主要负责人及班子成员进行了约谈。青海局牛银海局长要求，团鱼山露天煤矿要深刻汲取内蒙古新井煤业“222”特别重大事故教训，强化红线意识和底线思维，做到警钟常鸣。要坚持问题导向，在抓落实上下更大功夫。要对标对表落实好企业安全生产主体责任，聚焦露天煤矿安全管理、技术管理、边坡管理、钻爆管理、运输管理以及外包外租工程安全管理等重点，进一步认真组织开展露天煤矿安全生产综合整治和重大事故隐患专项排查整治2023行动。,青海煤矿被约谈，警钟已经响起,露天煤矿安全意识不足，国家矿监局青海局出手,青海能源集团公司团鱼山煤矿违法行为被点名批评,国家矿山安监局青海局约谈青海能源集团公司团鱼山露天煤矿,
130,财联社 5月11日电，对于美国可能将再次面临债务违约风险一事，俄罗斯外交部发言人扎哈罗娃当地时间10日表示，美国此前不止一次面临债务违约风险，而美国总会以提高债务上限来应对，这已成了一种“美式惯例”。扎哈罗娃指出，美国不受控制地发行美元和不断提高债务上限的行为是不负责任的，已导致美国和全球市场的通胀，动摇美国金融和 银行系统，并增加了全球经济的风险。,美国金融系统动摇全球经济，俄罗斯外交部发言人批评美国不负责任,美国增加全球通胀风险，俄罗斯外交部指责美国不受控制的债务行为,俄外交部发言人：美国为避免债务违约提高债务上限不负责任,美国习惯提高债务上限应对违约风险，俄罗斯表达不满,
131,财联社 5月11日电，*ST佳沃公告，近日，按照自主申报的监管程序，智利环境监管机构就公司智利子公司Australis旗下第四批7个养殖中心的超产情形发布了违规通知，总计超产18622吨。智利时间2023年 5月9日，Australis向智利环境监管机构提交了上述7个养殖中心的合规方案。根据智利环境监管机构的相关管理条例规定及与智利环境监管部门的谅解决议，公司针对超产情形的主动合规申报行为将会免于处罚。上述合规措施的执行将会增加公司的合规成本，占用公司部分养殖产能。,*ST佳沃智利子公司因超产需要占用部分养殖产能，增加合规成本,智利环保机构通报*ST佳沃子公司7个养殖中心超产情况，公司主动合规免处罚,*ST佳沃：智利子公司就超产情形提交第四批合规方案,*ST佳沃智利子公司7个养殖中心超产18622吨，将增加合规成本,
132,财联社 5月11日电，高盛发表研究报告指出，对 中国联通、 中国电信给予买入评级。联通方面，该行将公司2023至2025年的收入预测上调3%至4%，EBITDA预测升0.6%至1%，纯利预测下调2%至6%，H股目标价由7.5港元上调至7.7港元。中国电信方面，该行略微下调对公司今年的预测，以反映企业部门增长放缓，对其目标价由5.1港元上调至5.5港元。该行另对 中国移动评级中性，将其2024至2025年的收入预测上调1%至2%，EBITDA预测上调2%至4%，纯利预测上调4%至8%，目标价由69港元上调至75港元。,高盛：上调三大电讯股目标价电信及联通评级买入,高盛：中国三大电讯股目标价大涨！,高盛：中国移动收入预测上调，但评级中性，其他两大电讯股评级买入！,中国三大电讯股受到高盛青睐，预测收益翻倍！,
133,财联社 5月11日电，外交部发言人汪文斌11日主持例行记者会。有记者提问，国务委员兼外长秦刚本周访问欧洲期间，法国外长科隆纳表示，中国有必要利用与俄罗斯的关系，让俄罗斯更好地了解自己的僵局，并且告诉俄罗斯要恢复理智。请问外交部有何回应？汪文斌回应称，在乌克兰问题上，中方始终致力于劝和促谈，推动危机的政治解决。中国不是乌克兰危机的制造者，也不是当事方，希望各方从乌克兰危机当中深刻反思，通过对话共同寻求欧洲长治久安之道。我们愿为推动乌克兰危机的政治解决继续发挥建设性作用。,法国外长称中国有必要告诉俄罗斯要“恢复理智”外交部回应,外交部就法国外长言论发表谈话，再次肯定中国在维护国际和平稳定方面所作贡献,外交部强调中国对于乌克兰问题的立场，坚持协商解决，不支持任何一方的军事干涉,国务委员秦刚欧洲之行引发热议，有关中国如何处理乌克兰危机问题？,
134,财联社 5月11日电，意大利反垄断机构意大利竞争与市场管理局当地时间11日发布公告，决定对苹果公司涉嫌滥用市场支配地位展开调查。管理局表示，自2021年4月以来苹果公司对第三方应用开发人员采用了比对苹果公司自身更加严格的隐私政策。此外，苹果公司给第三方开发商和广告商提供的数据质量也相对较差。苹果公司的做法可能会打击开发创新应用程序的积极性，阻碍苹果用户使用竞争对手应用系统。,第三方应用开发商遭遇苹果公司不公平待遇，意大利展开反垄断调查,苹果公司被意大利反垄断机构指责影响应用程序创新，调查正在进行中,意大利反垄断机构对 苹果公司展开调查,苹果公司隐私政策惹争议，受到意大利反垄断机构调查,
135,财联社 5月11日电，由国际货币基金组织（IMF）与中国金融四十人论坛（CF40）联合主办的最新一期《亚太地区经济展望》报告宣讲会11日在北京举行。本期报告预计，今年亚太地区经济增速将从去年的3.8%上升至4.6%，对全球经济增长的贡献将在70%以上。今年中国经济有望增长5.2%，继续成为亚太地区及全球经济增长引擎——这一预期水平较去年10月发布的报告上调了0.8个百分点。,中国经济将有望增长5.2%，IMF/Cf40最新报告说。,IMF/Cf40报告：亚太地区经济预计增长4.6%。,IMF最新报告预计今年中国经济有望增长5.2%较此前上调0.8个百分点,中国是亚太地区和全球经济增长引擎，IMF/Cf40报告强调。,
136,财联社 5月11日电，日本财务省10日发布消息称，国债、借款及政府短期证券合计的国家债务在2022年度末为1270.499万亿日元（约合人民币66万亿元），创新高。2022年度较上年度增加约29万亿日元，比2021年度（增加约24万亿日元）增速加快。由于新冠疫情和物价上涨对策等巨额财政支出，国债发行额增加了。税收未能填补支出的扩大，债务增加的局面持续。,日本2022年度末国家债务达1270万亿日元创新高,日本政府借贷达1270.499万亿日元，预算不平衡加剧,日本财政局公布2022年度国债数据，金额惊人,财务部门披露，日本国家债务达创纪录水平,
137,财联社 5月11日电，中国演出行业协会11日发布《中国网络表演（直播与短视频）行业发展报告（2022-2023）》。报告披露，2022年我国网络表演行业（直播与短视频）整体市场营收达1992.34亿元（不含线上营销广告业务），较同比增长8%。截至2022年，累计主播账号超过1.5亿个，短视频内容创作者账号累计超10亿个。直播、短视频行业直接或间接带动就业机会超1亿个，主要直播、短视频企业吸引求职者数量约50万人。,中国演出行业协会：去年直播与短视频市场营收1992亿元同比增8%,直播公司吸引十多万求职者，带动就业市场增长,中国主播账号超过1.5亿，短视频内容创作者超10亿,直播行业收入8%增长，创造巨大就业机会,
138,财联社 5月11日电，旺季不旺，4月挖机国内销售同比下降40.7%。对此，有产业链人士对财联社记者表示，基建相关的中小项目开工率不及预期，与房地产相关的传统设备仍然低迷，新机销售落后于开工情况。 徐工机械相关人士认为，预计Q2挖机降幅会收窄，预计今年行业整体降幅在5%-10%之间，行业周期向上拐点要到2024年年中前后。,挖机企业危机四伏，外部环境不利销量大跌,挖机行业雪上加霜，未来几年不容乐观,房地产需求不振，新机销售一落千丈,4月挖机内销同比降四成业内预计：Q2降幅收窄行业周期拐点看明年,
139,财联社 5月11日电，据日本TBS电视台网站11日报道，关于东京奥运会赞助商日本旭通广告公司（ADK）前专务等人被控向东京奥组委原理事高桥治之行贿一事，东京地方法院当天做出判决，对ADK广告公司前专务久松茂治判处有期徒刑1年6个月，缓刑3年；对该公司前本部长多田俊明判处有期徒刑1年，缓刑3年。两人与该公司前社长曾共同向东京奥组委原理事高桥治之行贿约1400万日元。在今年3月进行的首次公审中，二人对起诉内容均表示承认。,日本旭通广告公司前高管因行贿被判有罪,日本旭通广告公司两名前高管因行贿东京奥组委官员遭判有期徒刑,东京奥运会赞助商前专务遭判刑，日本旭通广告公司又遇困境,日本旭通广告公司两名前高管因行贿东京奥组委官员被判有罪,
140,财联社 5月11日电，据商务部网站消息， 5月11日，商务部部长王文涛与厄瓜多尔生产、外贸、投资和渔业部部长普拉多分别代表本国政府，通过视频方式正式签署《中华人民共和国政府和厄瓜多尔共和国政府自由贸易协定》。商签中国—厄瓜多尔自贸协定是两国领导人达成的重要共识。谈判于2022年2月启动，经过1年的高效磋商，2023年2月宣布结束。中厄双方通过自贸协定将实现高水平相互开放，为企业创造更加优惠、便利、透明、稳定的营商环境，进一步激发两国贸易投资合作潜力，推动中厄经贸合作全方位提质升级，促进双边贸易持续、稳定、多元化发展，不断增进两国人民和企业福祉。协定签署后，双方将分别履行各自国内程序，推动协定早日生效实施。,商务部部长正式签署自由贸易协定，为双方营商环境提供便利,厄瓜多尔生产、外贸、投资和渔业部与商务部代表本国政府签署协定,中国与厄瓜多尔签署自由贸易协定,中外两国领导人达成重要共识，商签自贸协定,
141,财联社 5月11日电，《中国网络表演（直播与短视频）行业发展报告（2022-2023）》今日发布，报告显示了我国网络表演（直播与短视频）行业最新数据，已有超1.5亿网络直播账号、超10亿内容创作者账号、近2000亿元市场营收。报告显示，根据主要上市企业公开财报和行业采样信息测算，2022年我国网络表演（直播与短视频）行业整体市场营收达1992.34亿元（不含线上营销广告业务），较2021年增长8%。截至2022年，上市主体11家，中、头部直播平台约20家，中、头部短视频平台约15家。,中国网络直播账号突破1.5亿，创作者账号超过10亿，近2000亿元市值！,全国网络表演（直播与短视频）行业整体市场规模测算已超2000亿元。,2022年我国网络表演市场营收近2000亿元,中国网络表演行业市场营收预计达到1992.34亿元，创历史新高！,
142,财联社 6月9日电，重庆长安汽车股份有限公司总裁王俊在今天下午举办的2023世界动力电池大会上发表演讲时表示：“从2022年整体来看，（ 汽车产业链中）当你离用户端越远的时候利润反而越高，最远端的利润居然能突破300%，而为用户提供最终端的产品和服务的，尤其是整车厂企业还处于亏损状态。这从商业模式上会根本影响整个产业的循环和可持续健康发展，这是需要我们一起去努力解决这一个影响的问题。”王俊指出，良好的产业生态是一个产业群持续发展的前提，而合理的利润分配是汽车产业基础工程的前提，每一个环节都应该有合理的利润，才能让产业发展更可持续。,长安汽车总裁王俊：整车厂企业利润微薄，产业链需改进,长安汽车总裁王俊：离用户端越远的时候利润反而越高最远端的利润突破300%,长安汽车总裁表示汽车产业链利润分配不合理，导致循环受影响,汽车产业链的利润分配问题应该引起注意,
143,财联社 5月24日电，数据统计，截止 5月23日，最近一个月时间，场内资金在科创板投资上采取“越跌越买”的操作，主要跟踪科创板及其关联指数的ETF产品合计“吸金”256.43亿元，其中，华夏科 创50ETF“吸金”高达169亿元，位居全市场股票ETF资金净流入榜首。除了科创板之外，半导体相关ETF也持续吸引场内资金的目光。场内11只跟踪半导体及 芯片指数的ETF合计资金净流入超过202亿元。3只半导体相关ETF更是“霸榜”最近一个月全市场行业ETF资金净流入榜单前三名。,越跌越买 科创板ETF最近一个月“吸金”超256亿元,重仓科创板ETF赚大钱，投资者纷纷加码,科技类ETF成为资金追捧对象，收益可观,半导体ETF冲上涨停，投资者趋之若鹜,
144,财联社 6月1日电，安信固收最新报告表示，预计6月份政府债发行规模约为1.75万亿元，到期1.02万亿元，净融资规模约为7300亿元。财政收支方面，历史上6月份通常“支大于出”，参考历史同期，预计财政存款净投放约1.1万亿元流动性。 银行缴准方面，参考历史同期情况，6月份缴准基数(新增人民币存款扣除非银和境外存款)季节性回落趋势明显。综合看来，在不考虑逆回购和MLF(中期借贷便利)的情况下，6月份资金面基本不存在缺口，有望维持平稳。,安信固收：预计6月份政府债发行规模约为1.75万亿元，资金面基本不存在缺口,政府债发行额度或许有所下调,缴准基数季节性回落或影响银行贷款额度,安信固收：6月份财政支出可能超过收入,
