id,question,A,B,C,D,answer
189,下列关于会计政策变更的表述中，正确的是（）。,会计政策变更只需调整变更当年的资产负债表和利润表,会计政策变更违背了会计政策前后各期保持一致的原则,会计政策变更可任意选择追溯调整法和未来适用法进行处理,变更后的会计政策变更对以前各期追溯计算的列报前期最早期初留存收益应收金额与现有金额之间的差额作为会计政策变更后的累计影响数,
190,下列关于建造合同确认计量的表述，不正确的是（）。,收入包括合同规定的初始收入和因合同变更、索赔、奖励收入,建造合同主要特征之一是建造资产的造价在合同签订时就已经确定,建造合同的结果能够可靠估计的，应采用完工百分比法,建造合同分为固定造价合同和可变造价合同,
191,下列关于零散型产业的说法中，错误的是（）。,零散型产业的产业集中度很低,零散型产业中没有任何企业占有显著的市场份额,一般情况下，零散型产业由很多大中型企业构成,零散型产业中没有任何一个企业能对整个产业的发展产生重大的影响,
192,下列关于纳税申报的表述中，不正确的是（）。,纳税申报包括直接申报、邮寄申报、数据电文申报等方式,采用邮寄申报方式的以税务机关收到申报资料的日期为实际申报日期,采用数据电文申报的以税务机关的计算机网络收到该数据电文的时间为申报日期,纳税人在纳税期内没有应纳税款也应当办理纳税申报,
193,下列关于企业发放股票股利说法正确的有（）。 Ⅰ、实际上是企业盈利的资本化;Ⅱ、能达到节约企业现金的目的;Ⅲ、可使股票价格不至于过高;Ⅳ、会使企业财产价值增加。,Ⅰ、Ⅳ,Ⅰ、Ⅱ、Ⅲ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅲ,
194,下列关于全面预算的表述中，错误的是（）。,全面预算包括经营预算、资本支出预算和财务预算三部分,销售预算是整个预算管理体系的前提,财务预算和资本支出预算是经营预算的基础,财务预算依赖于经营预算和资本支出预算,
195,下列关于税务行政复议的管辖说法中，正确的有（）。 Ⅰ、对税务所做出的具体行政行为不服的，向其所属税务局申请行政复议;Ⅱ、对两个以上税务机关共同做出的具体行政行为不服的，向共同上一级税务机关申请行政复议;Ⅲ、对被撤销的税务机关在撤销以前做出的具体行政行为不服的，向继续行使其职权的税务机关的上一级税务机关申请行政复议;Ⅳ、对税务机关做出逾期不缴纳罚款加处罚款的决定不服的，向做出行政处罚决定的税务机关申请行政复议。,Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅳ,
196,下列关于外币交易会计处理的表述中，错误的是（）。,外币交易在初始确认时，可以采用按照系统合理的方法确定的、与交易日即期汇率近似的汇率折算,资产负债表日，对于外币货币性项目应当根据汇率变动计算汇兑差额作为财务费用，无需再计提减值准备,外币交易应当在初始确认时，采用交易发生日的即期汇率或近似汇率将外币金额折算为记账本位币,资产负债表日，对以历史成本计量的外币非货币性项目，仍采用交易发生日的即期汇率折算，不改变记账本位币金额,
197,下列关于乙公司与钱某之间法律关系的表述中，正确的是（)。 Ⅰ、乙公司是用工单位;Ⅱ、乙公司可将钱某派遣至丙公司工作;Ⅲ、乙公司应与钱某签订6个月期限的劳动合同;Ⅳ、钱某享有与乙公司劳动者，同工同酬的权利。,Ⅰ、Ⅲ、Ⅳ,Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅲ,Ⅰ、Ⅳ,
198,下列关于资产负债表“预收账款”项目填列方法表述中，正确的是（）。,根据“预收账款”科目的期末余额填列,根据“预收账款”和“应收账款”科目所属明细各科目期末贷方余额合计数填列,根据“预收账款”和“预付账款”科目所属各明细科目期末借方余额合计数填列,根据“预收账款”和“应付账款”科目所属各明细科目期末贷方余额合计数填列,
199,下列管理措施中，可以缩短现金周转期的有（）。 Ⅰ、提前偿还短期融资券;Ⅱ、利用商业信用延期付款;Ⅲ、加大应收账款催收力度;Ⅳ、加快制造和销售产品。,Ⅲ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅲ,
200,下列经营行为中，属于增值税混合销售行为的是（）,商场销售相机及存储卡,商场销售办公设备并提供送货服务,康养中心提供住宿并举办健康讲座,健身房提供健身场所并销售减肥药。,
201,下列情形中考虑选择较高的百分比来确定实际执行的重要性的是（  ）。,首次接受委托的审计项目,以前年度调整较少的项目,处于高风险行业、面临较大市场竞争压力,存在值得关注的内部控制缺陷,
202,下列收入免征个人所得税的是（）,退休人员再任职取得的收入,“长江学者奖励计划”特聘教授取得的岗位津贴,提前退休人员取得的一次性补贴收入,员工从破产企业取得的一次性安置费,
203,下列属于车船税征收范围的有（）。 Ⅰ、摩托车;Ⅱ、火车;Ⅲ、客车;Ⅳ、货车。,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅲ,Ⅰ、Ⅲ,Ⅰ、Ⅲ、Ⅳ,
204,下列税费中，应计入车辆购置税计税依据的是()。,购车时支付的增值税,购车时支付的已取得公安交管部门票据的临时牌照费,购车时随购车款同时支付的车辆装饰费,购车时支付的已取得保险公司票据的保险费,
205,下列投资项目评价指标中，考虑了资金时间价值因素的有（）。 Ⅰ、内含收益率;Ⅱ、净现值;Ⅲ、年金净流量;Ⅳ、动态回收期。,Ⅰ、Ⅱ、Ⅲ,Ⅱ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,
206,下列项目中，不会引起固定资产账面价值发生变化的有（）。 Ⅰ、固定资产计提的累计折旧金额;Ⅱ、固定资产日常维护支出;Ⅲ、允许抵扣的增值税进项税额;Ⅳ、计提固定资产减值准备。,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅲ、Ⅳ,Ⅱ、Ⅲ,Ⅱ、Ⅳ,
207,下列项目中，属于合同取得成本的（）。,差旅费,投标费,销售佣金,为准备投标资料发生的相关费用,
208,下列销售预测方法中，属于因果预测分析的是（）。,指数平滑法,移动平均法,专家小组法,回归直线法,
209,下列行政责任中，属于行政处罚的是（）。,降级,记大过,撤职,没收违法所得,
210,"下列选项中,有关实质性分析程序的适用性的说法中,错误的是（  ）。",实质性分析程序通常更适用于在一段时间内存在预期关系的大量交易,实质性分析程序不适用于识列出特别风险的认定,"对特定实质性分析程序适用性的确定,受到认定的性质和注册会计师对重大错误风险评估的影响",注册会计师无需在所有审计业务中运用实质性分析程序,
211,下列有关编制中期财务报告的表述中，符合会计准则规定的是（）。,中期财务报告会计计量以本报告期期末为基础,在报告中期内新增子公司的中期末不应将新增子公司纳入合并范围,中期财务报告会计要素确认和计量原则应与本年度财务报告相一致,中期财务报告的重要性判断应以预计的年度财务报告数据为基础,
212,下列有关前期差错的表述中，正确的有（）。 Ⅰ、前期差错通常包括计算错误、应用会计政策错误、疏忽或曲解事实以及舞弊产生的影响以及固定资产盘盈等;Ⅱ、企业应当采用追溯重述法更正重要的前期差错，但确定前期差错累积影响数不切实可行的除外;Ⅲ、追溯重述法，是指在发现前期差错时，视同该项前期差错从未发生过，从而对财务报表相关项目进行更正的方法;Ⅳ、确定前期差错累积影响数不切实可行的，可以从可追溯重述的最早期间开始调整留存收益的期初余额，财务报表其他相关项目的期初余额也应当一并调整，不得采用未来适用法。,Ⅱ、Ⅳ,Ⅰ、Ⅱ、Ⅲ,Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,
213,下列有关有限合伙人的表述中，符合《合伙企业法》规定的有（）。 Ⅰ、合伙协议没有约定的情况下，有限合伙人可以同本有限合伙企业进行交易;Ⅱ、合伙协议没有约定的情况下，有限合伙人可以自营与本合伙企业相竞争的业务;Ⅲ、有限合伙人不能将其在有限合伙企业中的财产份额出质，但合伙协议另有约定的除外;Ⅳ、有限合伙人可以按照合伙协议的约定向合伙人以外的人转让其在有限合伙企业中的财产份额，但应当提前30日通知其他合伙人。,Ⅲ、Ⅳ,Ⅰ、Ⅱ、Ⅳ,Ⅰ、Ⅱ、Ⅲ,Ⅰ、Ⅳ,
214,下列有关资产减值的表述中，正确的有（）。 Ⅰ、各类资产减值损失除特别规定外，均应在利润表的资产减值损失项目中予以反映;Ⅱ、因企业合并形成的商誉无论是否存在减值迹象，每年都应进行减值测试;Ⅲ、资产的可回收金额应当根据资产的公允价值与资产预计未来现金流量的现值两者之间较高者确定;Ⅳ、进行资产减值测试时，难以对单项资产的可收回金额进行估计的，应当以该资产所属的资产组为基础确定资产组的可收回金额。,Ⅱ、Ⅲ,Ⅰ、Ⅳ,Ⅰ、Ⅲ,Ⅰ、Ⅱ、Ⅳ,
215,下列争议中，属于人民法院行政诉讼受理范围的有（）。 Ⅰ、韩某对所任职的行政机关人事任命的决定不服引起的争议;Ⅱ、孙某对税务机关作出的阻止其出境的决定不服引起的争议;Ⅲ、林某对公安机关作出的对其行政拘留的处罚决定不服引起的争议;Ⅳ、刘某对环境保护管理部门作出的对其罚款的决定不服引起的争议。,Ⅰ、Ⅳ,Ⅰ、Ⅱ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,
216,下列资产负债表中，根据总账科目余额直接填列的是（）。,无形资产,短期借款,投资性房地产,固定资产,
217,一般纳税人可以开具下列哪种发票？（） Ⅰ、电子普通发票;Ⅱ、增值税专用发票;Ⅲ、增值税普通发票;Ⅳ、机动车销售发票。,Ⅱ、Ⅲ,Ⅰ、Ⅱ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,
218,以下各项中，制造业企业应作为固定资产核算的是（）。,为建造厂房库存的工程物资,正在建设中的生产线,行政管理部门使用的汽车,生产完工准备出售的产品,
219,"以下税费通过""应交税费”核算的是（）。",占用耕地交纳的耕地占用税,一般纳税人进口商品交纳的关税,购买印花税交纳的印花税,销售应税消费品交纳的消费税,
220,以营利为目的而成立的组织，其首要目的是（）。,履行社会职责,保证员工利益,实现经营者期望,为其所有者带来经济价值,
221,与发行股票筹资相比，吸收直接投资的优点是（）。,易于进行产权交易,资本成本较低,有利于提高公司声誉,筹资费用较低,
222,与银行借款筹资相比，公开发行股票筹资的优点有（）。 Ⅰ、提升企业知名度;Ⅱ、不受金融监管政策约束;Ⅲ、资本成本较低;Ⅳ、筹资对象广泛。,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅳ,Ⅰ、Ⅱ,Ⅱ、Ⅲ、Ⅳ,
223,在编制资产负债表时，下列各项中，可以直接根据有关总账科目的余额填列的项目有（）。 Ⅰ、短期借款;Ⅱ、应付职工薪酬;Ⅲ、应付票据;Ⅳ、货币资金。,Ⅰ、Ⅲ、Ⅳ,Ⅰ、Ⅲ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,
224,在对某独立投资项目进行财务评价时，下列各项中，并不能据以判断该项目具有财务可行性的是（）。,以必要报酬率作为折现率计算的项目，现值指数大于16,以必要报酬率作为折现率计算的项目，净现值大于0,项目静态投资回收期小于项目寿命期,以必要报酬率作为折现率，计算的年金净流量大于0,
225,在借贷记账法下，账户的贷方用来登记（）。,大部分资产类账户的增加发生额,大部分所有者权益类账户的增加发生额,大部分负债类账户的减少发生额,大部分成本类账户的增加发生额,
226,在生产能力有剩余的情况下，下列各项成本中，适合作为增量产品定价基础的是（）。,固定成本,制造成本,全部成本,变动成本,
227,"在下列资金成本中,须考虑所得税的因素的是()。 Ⅰ、债券成本;Ⅱ、银行借款成本;Ⅲ、留存收益成本;Ⅳ、普通股成本。",Ⅲ、Ⅳ,Ⅰ、Ⅱ,Ⅰ、Ⅱ、Ⅳ,Ⅰ、Ⅳ,
228,张某有一件画作拟出售，于2019年5月10日与王某签订买卖合同，约定四日后交货付款：5月11日，丁某愿以更高的价格购买该画作，张某遂与丁某签订合同，约定三日后交货付款；5月12日，张某又与林某签订合同，将该画作卖给林某，林某当即支付了价款，约定两日后交货。后因张某未交付画作，王某、丁某、林某均要求张某履行合同，诉至人民法院，下列关于该画作交付和所有权归属的表述中，正确的是（）。,应支持王某对张某交付该画作的请求,应支持丁某对张某交付该画作的请求,应支持林某对张某交付该画作的请求,应认定王某、丁某、林某共同取得该画作的所有权,
229,资产负债表日至财务报告批准报出日之间发生的调整事项在进行调整处理时，不能调整的是（）。,资产负债表,利润表,现金流量表正表,所有者权益变动表,
230,作为成本管理的一个重要内容是寻找非增值作业，将非增值成本降至最低，下列各项中，属于非增值作业的有（）。 Ⅰ、从仓库到车间的材料运输作业;Ⅱ、零部件加工作业;Ⅲ、零部件组装作业;Ⅳ、产成品质量检验作业。,Ⅱ、Ⅳ,Ⅱ、Ⅲ、Ⅳ,Ⅰ、Ⅳ,Ⅰ、Ⅱ、Ⅲ、Ⅳ,
